"TOA5","ROS_5","CR1000","33756","CR1000.Std.19","CPU:ROS05.ROS11.29.6.2012.CR1","55334","ROS05Table15min"
"TIMESTAMP","RECORD","Rain_mm_Tot","VW(1)","VW(2)","VW(3)","VW(4)","VW(5)","VW(6)","VW(7)","VW(8)","PA_uS(1)","PA_uS(2)","PA_uS(3)","PA_uS(4)","PA_uS(5)","PA_uS(6)","PA_uS(7)","PA_uS(8)","HalfBR_Avg(1)","HalfBR_Avg(2)","HalfBR_Avg(3)","SoilTemp_Avg(1)","SoilTemp_Avg(2)","SoilTemp_Avg(3)"
"2013-07-31 02:15:00",37720,0,0.296,0.139,0.304,-0.005,-0.008,0.064,-0.005,-0.005,27.68,22.22,27.94,14.89,14.68,18.85,14.88,14.87,0.35,0.35,0.349,12.13,12.19,12.25
"2013-07-31 02:30:00",37721,0,0.297,0.139,0.305,-0.005,-0.008,0.064,-0.005,-0.005,27.71,22.22,27.95,14.88,14.68,18.85,14.88,14.87,0.348,0.349,0.349,12.39,12.29,12.28
"2013-07-31 02:45:00",37722,0,0.297,0.139,0.304,-0.005,-0.008,0.063,-0.005,-0.005,27.71,22.22,27.93,14.89,14.68,18.84,14.88,14.87,0.346,0.348,0.347,12.56,12.35,12.43
"2013-07-31 03:00:00",37723,0,0.299,0.139,0.305,-0.005,-0.008,0.063,-0.005,-0.005,27.78,22.2,27.95,14.88,14.69,18.8,14.88,14.87,0.347,0.347,0.347,12.45,12.41,12.43
"2013-07-31 03:15:00",37724,0,0.296,0.139,0.304,-0.005,-0.008,0.063,-0.005,-0.005,27.68,22.2,27.94,14.88,14.68,18.84,14.88,14.87,0.346,0.347,0.346,12.53,12.45,12.54
"2013-07-31 03:30:00",37725,0,0.297,0.139,0.303,-0.005,-0.008,0.064,-0.005,-0.005,27.71,22.2,27.91,14.91,14.68,18.85,14.88,14.87,0.347,0.346,0.345,12.43,12.52,12.66
"2013-07-31 03:45:00",37726,0,0.296,0.139,0.304,-0.005,-0.008,0.065,-0.004,-0.005,27.68,22.2,27.93,14.88,14.68,18.91,14.93,14.88,0.349,0.348,0.346,12.23,12.37,12.52
"2013-07-31 04:00:00",37727,0,0.297,0.139,0.305,-0.005,-0.008,0.063,-0.005,-0.005,27.71,22.2,27.95,14.87,14.68,18.84,14.88,14.87,0.35,0.35,0.348,12.2,12.18,12.4
"2013-07-31 04:15:00",37728,0,0.296,0.139,0.304,-0.005,-0.008,0.064,-0.005,-0.004,27.68,22.19,27.94,14.89,14.68,18.85,14.88,14.95,0.35,0.349,0.347,12.16,12.29,12.41
"2013-07-31 04:30:00",37729,0,0.297,0.139,0.305,-0.005,-0.008,0.063,-0.005,-0.005,27.71,22.19,27.95,14.87,14.68,18.84,14.88,14.87,0.349,0.347,0.348,12.23,12.42,12.32
"2013-07-31 04:45:00",37730,0,0.296,0.139,0.304,-0.005,-0.008,0.064,-0.005,-0.005,27.68,22.19,27.94,14.89,14.68,18.85,14.88,14.88,0.349,0.349,0.348,12.22,12.27,12.36
"2013-07-31 05:00:00",37731,0,0.296,0.141,0.307,-0.005,-0.008,0.064,-0.005,-0.005,27.68,22.27,28.04,14.88,14.69,18.85,14.89,14.87,0.349,0.347,0.347,12.28,12.46,12.41
"2013-07-31 05:15:00",37732,0,0.296,0.138,0.304,-0.005,-0.008,0.063,-0.005,-0.005,27.68,22.18,27.94,14.89,14.68,18.84,14.88,14.88,0.35,0.348,0.347,12.19,12.33,12.42
"2013-07-31 05:30:00",37733,0,0.296,0.139,0.304,-0.005,-0.008,0.065,-0.004,-0.005,27.68,22.19,27.94,14.88,14.68,18.89,14.92,14.88,0.349,0.348,0.347,12.25,12.37,12.45
"2013-07-31 05:45:00",37734,0,0.297,0.139,0.304,-0.005,-0.008,0.063,-0.005,-0.005,27.71,22.19,27.94,14.88,14.68,18.84,14.88,14.87,0.349,0.347,0.347,12.25,12.49,12.48
"2013-07-31 06:00:00",37735,0,0.295,0.139,0.304,-0.005,-0.008,0.063,-0.005,-0.005,27.66,22.2,27.94,14.89,14.68,18.84,14.88,14.88,0.351,0.349,0.347,12.11,12.3,12.46
"2013-07-31 06:15:00",37736,0,0.299,0.138,0.305,-0.005,-0.008,0.062,-0.005,-0.005,27.79,22.18,27.95,14.89,14.69,18.79,14.88,14.87,0.349,0.348,0.348,12.24,12.37,12.38
"2013-07-31 06:30:00",37737,0,0.296,0.14,0.307,-0.005,-0.008,0.064,-0.005,-0.005,27.68,22.23,28.04,14.87,14.7,18.85,14.89,14.88,0.351,0.35,0.347,12.04,12.18,12.44
"2013-07-31 06:45:00",37738,0,0.296,0.139,0.305,-0.005,-0.008,0.063,-0.005,-0.005,27.68,22.22,27.98,14.87,14.69,18.84,14.88,14.88,0.348,0.348,0.349,12.35,12.34,12.29
"2013-07-31 07:00:00",37739,0,0.296,0.138,0.304,-0.005,-0.008,0.063,-0.005,-0.004,27.68,22.16,27.94,14.88,14.68,18.84,14.88,14.95,0.348,0.349,0.347,12.39,12.22,12.46
"2013-07-31 07:15:00",37740,0,0.296,0.138,0.304,-0.005,-0.008,0.063,-0.005,-0.004,27.68,22.16,27.94,14.89,14.68,18.84,14.88,14.97,0.348,0.348,0.347,12.36,12.36,12.48
"2013-07-31 07:30:00",37741,0,0.296,0.138,0.304,-0.004,-0.008,0.064,-0.005,-0.005,27.68,22.16,27.94,14.92,14.68,18.85,14.91,14.88,0.345,0.346,0.344,12.6,12.56,12.72
"2013-07-31 07:45:00",37742,0,0.296,0.138,0.304,-0.005,-0.008,0.063,-0.005,-0.005,27.7,22.16,27.94,14.88,14.68,18.84,14.88,14.88,0.342,0.345,0.344,12.89,12.62,12.7
"2013-07-31 08:00:00",37743,0,0.299,0.138,0.305,-0.005,-0.008,0.063,-0.005,-0.005,27.78,22.15,27.95,14.88,14.69,18.8,14.88,14.88,0.34,0.343,0.343,13.13,12.83,12.86
"2013-07-31 08:15:00",37744,0,0.296,0.138,0.304,-0.005,-0.008,0.065,-0.004,-0.005,27.68,22.15,27.94,14.87,14.68,18.92,14.95,14.88,0.34,0.342,0.343,13.15,12.9,12.79
"2013-07-31 08:30:00",37745,0,0.298,0.138,0.305,-0.005,-0.008,0.063,-0.005,-0.005,27.76,22.16,27.95,14.89,14.68,18.84,14.88,14.88,0.335,0.34,0.339,13.59,13.08,13.19
"2013-07-31 08:45:00",37746,0,0.296,0.138,0.305,-0.005,-0.008,0.064,-0.005,-0.005,27.7,22.15,27.95,14.87,14.69,18.85,14.88,14.88,0.321,0.334,0.331,14.98,13.68,14
"2013-07-31 09:00:00",37747,0,0.296,0.137,0.304,-0.005,-0.008,0.064,-0.005,-0.004,27.68,22.14,27.94,14.91,14.68,18.85,14.89,14.95,0.32,0.329,0.328,15.05,14.17,14.26
"2013-07-31 09:15:00",37748,0,0.296,0.137,0.304,-0.004,-0.007,0.063,-0.005,-0.005,27.68,22.14,27.94,14.92,14.73,18.84,14.89,14.89,0.312,0.326,0.325,15.86,14.47,14.54
"2013-07-31 09:30:00",37749,0,0.295,0.137,0.304,-0.005,-0.008,0.064,-0.005,-0.005,27.67,22.14,27.94,14.91,14.69,18.85,14.88,14.88,0.299,0.319,0.316,17.19,15.18,15.41
"2013-07-31 09:45:00",37750,0,0.296,0.136,0.304,-0.004,-0.008,0.064,-0.005,-0.005,27.7,22.09,27.94,14.92,14.7,18.85,14.89,14.89,0.252,0.311,0.306,22.45,15.92,16.46
"2013-07-31 10:00:00",37751,0,0.296,0.137,0.304,-0.004,-0.007,0.064,-0.004,-0.005,27.68,22.11,27.93,14.93,14.74,18.85,14.92,14.89,0.279,0.31,0.308,19.3,16.06,16.24
"2013-07-31 10:15:00",37752,0,0.297,0.136,0.305,-0.005,-0.008,0.064,-0.005,-0.005,27.71,22.09,27.95,14.89,14.69,18.85,14.89,14.89,0.292,0.31,0.311,17.85,16.02,15.92
"2013-07-31 10:30:00",37753,0,0.295,0.136,0.304,-0.005,-0.008,0.066,-0.004,-0.005,27.67,22.09,27.94,14.91,14.69,18.95,14.95,14.89,0.288,0.305,0.307,18.3,16.51,16.35
"2013-07-31 10:45:00",37754,0,0.296,0.134,0.304,-0.005,-0.008,0.064,-0.005,-0.005,27.7,22,27.94,14.91,14.7,18.85,14.89,14.88,0.287,0.303,0.305,18.43,16.71,16.53
"2013-07-31 11:00:00",37755,0,0.296,0.136,0.304,-0.005,-0.008,0.064,-0.005,-0.005,27.7,22.07,27.94,14.91,14.7,18.87,14.89,14.89,0.295,0.305,0.308,17.55,16.56,16.28
"2013-07-31 11:15:00",37756,0,0.296,0.136,0.304,-0.004,-0.008,0.064,-0.005,-0.005,27.68,22.07,27.94,14.92,14.7,18.87,14.89,14.88,0.286,0.303,0.304,18.57,16.75,16.65
"2013-07-31 11:30:00",37757,0,0.297,0.135,0.304,-0.005,-0.008,0.064,-0.005,-0.005,27.71,22.04,27.93,14.91,14.7,18.87,14.88,14.88,0.303,0.309,0.311,16.8,16.13,15.94
"2013-07-31 11:45:00",37758,0,0.295,0.135,0.304,-0.005,-0.008,0.064,-0.005,-0.005,27.67,22.03,27.93,14.89,14.69,18.87,14.89,14.89,0.323,0.319,0.324,14.79,15.14,14.69
"2013-07-31 12:00:00",37759,0,0.295,0.134,0.304,-0.005,-0.008,0.064,-0.005,-0.004,27.67,22.01,27.94,14.91,14.69,18.87,14.88,14.97,0.314,0.316,0.317,15.64,15.46,15.33
"2013-07-31 12:15:00",37760,0,0.296,0.134,0.304,-0.005,-0.008,0.064,-0.005,-0.005,27.7,21.99,27.94,14.88,14.7,18.88,14.89,14.89,0.287,0.307,0.307,18.43,16.37,16.38
"2013-07-31 12:30:00",37761,0,0.298,0.133,0.304,-0.005,-0.007,0.064,-0.005,-0.005,27.76,21.97,27.94,14.91,14.72,18.87,14.89,14.89,0.285,0.301,0.304,18.64,16.97,16.63
"2013-07-31 12:45:00",37762,0,0.296,0.132,0.304,-0.004,-0.008,0.064,-0.005,-0.005,27.7,21.92,27.93,14.92,14.7,18.88,14.89,14.88,0.299,0.308,0.307,17.2,16.29,16.35
"2013-07-31 13:00:00",37763,0,0.296,0.133,0.304,-0.005,-0.008,0.064,-0.005,-0.005,27.7,21.95,27.93,14.85,14.69,18.88,14.88,14.89,0.304,0.31,0.311,16.69,16.09,15.97
"2013-07-31 13:15:00",37764,0,0.295,0.134,0.307,-0.005,-0.008,0.064,-0.005,-0.005,27.67,22.01,28.02,14.91,14.7,18.88,14.89,14.87,0.298,0.307,0.307,17.3,16.37,16.31
"2013-07-31 13:30:00",37765,0,0.295,0.132,0.304,-0.005,-0.008,0.064,-0.005,-0.005,27.67,21.92,27.93,14.91,14.7,18.88,14.89,14.88,0.284,0.302,0.302,18.71,16.88,16.81
"2013-07-31 13:45:00",37766,0,0.295,0.132,0.304,-0.005,-0.007,0.064,-0.005,-0.005,27.67,21.93,27.94,14.91,14.72,18.88,14.89,14.89,0.288,0.3,0.302,18.28,17.01,16.87
"2013-07-31 14:00:00",37767,0,0.295,0.131,0.303,-0.004,-0.007,0.064,-0.005,-0.005,27.66,21.89,27.91,14.93,14.74,18.88,14.91,14.89,0.297,0.304,0.305,17.38,16.67,16.56
"2013-07-31 14:15:00",37768,0,0.295,0.131,0.303,-0.005,-0.008,0.065,-0.005,-0.004,27.67,21.88,27.91,14.91,14.69,18.89,14.88,14.97,0.31,0.311,0.312,16.09,15.97,15.87
"2013-07-31 14:30:00",37769,0,0.295,0.131,0.303,-0.004,-0.007,0.064,-0.005,-0.005,27.67,21.86,27.91,14.93,14.77,18.88,14.89,14.89,0.318,0.314,0.316,15.25,15.62,15.47
"2013-07-31 14:45:00",37770,0,0.296,0.129,0.303,-0.005,-0.008,0.065,-0.005,-0.005,27.68,21.78,27.91,14.91,14.69,18.89,14.88,14.88,0.317,0.315,0.316,15.37,15.55,15.41
"2013-07-31 15:00:00",37771,0,0.298,0.13,0.304,-0.005,-0.008,0.065,-0.005,-0.005,27.75,21.85,27.93,14.89,14.69,18.89,14.88,14.88,0.317,0.317,0.317,15.36,15.35,15.35
"2013-07-31 15:15:00",37772,0,0.295,0.13,0.303,-0.004,-0.007,0.065,-0.005,-0.005,27.67,21.84,27.91,14.93,14.73,18.89,14.89,14.88,0.317,0.315,0.316,15.37,15.51,15.39
"2013-07-31 15:30:00",37773,0,0.298,0.13,0.304,-0.005,-0.008,0.064,-0.005,-0.005,27.76,21.82,27.93,14.89,14.69,18.88,14.89,14.88,0.318,0.316,0.317,15.27,15.41,15.29
"2013-07-31 15:45:00",37774,0,0.295,0.13,0.303,-0.005,-0.008,0.064,-0.002,-0.004,27.67,21.82,27.91,14.91,14.7,18.88,15.1,14.96,0.32,0.318,0.32,15.08,15.23,14.99
"2013-07-31 16:00:00",37775,0,0.298,0.129,0.304,-0.005,-0.008,0.065,-0.002,-0.005,27.76,21.81,27.93,14.89,14.68,18.89,15.11,14.91,0.324,0.321,0.323,14.69,14.98,14.74
"2013-07-31 16:15:00",37776,0,0.295,0.129,0.303,-0.005,-0.008,0.064,-0.002,-0.005,27.66,21.81,27.91,14.91,14.7,18.88,15.11,14.91,0.328,0.322,0.324,14.28,14.83,14.67
"2013-07-31 16:30:00",37777,0,0.295,0.129,0.303,-0.005,-0.008,0.065,-0.001,-0.005,27.67,21.8,27.91,14.89,14.69,18.92,15.12,14.91,0.329,0.326,0.328,14.18,14.46,14.29
"2013-07-31 16:45:00",37778,0,0.295,0.129,0.303,-0.004,-0.007,0.065,0.004,-0.004,27.67,21.78,27.9,14.95,14.72,18.89,15.48,14.92,0.33,0.325,0.326,14.08,14.58,14.41
"2013-07-31 17:00:00",37779,0,0.294,0.129,0.303,-0.005,-0.008,0.064,-0.002,-0.005,27.63,21.8,27.91,14.89,14.69,18.88,15.11,14.91,0.332,0.328,0.329,13.88,14.26,14.15
"2013-07-31 17:15:00",37780,0,0.296,0.128,0.303,-0.005,-0.008,0.065,-0.002,-0.005,27.68,21.74,27.91,14.89,14.69,18.89,15.11,14.89,0.342,0.335,0.337,12.92,13.6,13.37
"2013-07-31 17:30:00",37781,0,0.294,0.129,0.305,-0.005,-0.008,0.065,-0.002,-0.005,27.64,21.81,27.98,14.87,14.7,18.89,15.11,14.91,0.354,0.339,0.344,11.76,13.18,12.72
"2013-07-31 17:45:00",37782,0,0.295,0.128,0.303,-0.005,-0.008,0.064,-0.001,-0.005,27.66,21.74,27.91,14.88,14.68,18.88,15.15,14.91,0.376,0.346,0.358,9.82,12.55,11.41
"2013-07-31 18:00:00",37783,0,0.294,0.128,0.303,-0.005,-0.007,0.064,-0.001,-0.005,27.64,21.74,27.9,14.91,14.73,18.88,15.16,14.89,0.397,0.359,0.379,7.989,11.36,9.56
"2013-07-31 18:15:00",37784,0,0.294,0.129,0.305,-0.005,-0.008,0.064,-0.001,-0.005,27.64,21.78,27.98,14.85,14.68,18.88,15.12,14.89,0.403,0.365,0.385,7.422,10.77,8.98
"2013-07-31 18:30:00",37785,0,0.294,0.127,0.303,-0.005,-0.008,0.066,0.004,-0.005,27.64,21.73,27.9,14.87,14.66,18.96,15.48,14.89,0.412,0.374,0.398,6.672,10.02,7.894
"2013-07-31 18:45:00",37786,0,0.294,0.127,0.303,-0.005,-0.008,0.065,0.003,-0.005,27.64,21.71,27.9,14.85,14.65,18.89,15.44,14.87,0.408,0.378,0.4,7.017,9.66,7.753
"2013-07-31 19:00:00",37787,0,0.295,0.127,0.303,-0.006,-0.008,0.063,0.004,-0.005,27.67,21.7,27.9,14.82,14.65,18.84,15.48,14.88,0.418,0.385,0.406,6.165,9.04,7.194
"2013-07-31 19:15:00",37788,0,0.294,0.126,0.303,-0.006,-0.009,0.065,0.005,-0.005,27.64,21.69,27.9,14.84,14.63,18.91,15.57,14.89,0.41,0.385,0.407,6.882,9.04,7.125
"2013-07-31 19:30:00",37789,0,0.294,0.126,0.302,-0.005,-0.008,0.064,0.005,-0.005,27.64,21.69,27.89,14.88,14.69,18.85,15.53,14.89,0.41,0.387,0.407,6.865,8.86,7.107
"2013-07-31 19:45:00",37790,0,0.295,0.125,0.303,-0.006,-0.009,0.063,0.004,-0.005,27.67,21.65,27.9,14.84,14.63,18.84,15.49,14.88,0.412,0.39,0.409,6.707,8.6,6.992
"2013-07-31 20:00:00",37791,0,0.295,0.126,0.304,-0.006,-0.008,0.064,0.004,-0.005,27.66,21.69,27.93,14.84,14.66,18.85,15.5,14.89,0.418,0.392,0.411,6.182,8.45,6.799
"2013-07-31 20:15:00",37792,0,0.295,0.126,0.303,-0.005,-0.007,0.063,0.005,-0.005,27.66,21.67,27.9,14.89,14.72,18.84,15.53,14.89,0.417,0.392,0.41,6.25,8.43,6.854
"2013-07-31 20:30:00",37793,0,0.294,0.126,0.303,-0.005,-0.009,0.063,0.005,-0.005,27.64,21.66,27.9,14.88,14.63,18.84,15.53,14.89,0.416,0.396,0.413,6.339,8.08,6.658
"2013-07-31 20:45:00",37794,0,0.294,0.126,0.303,-0.005,-0.009,0.063,0.004,-0.005,27.64,21.66,27.9,14.85,14.63,18.83,15.5,14.88,0.411,0.395,0.413,6.758,8.19,6.632
"2013-07-31 21:00:00",37795,0,0.295,0.124,0.303,-0.006,-0.009,0.063,0.004,-0.005,27.67,21.59,27.9,14.82,14.63,18.83,15.49,14.88,0.421,0.401,0.42,5.935,7.667,6.054
"2013-07-31 21:15:00",37796,0,0.295,0.125,0.303,-0.006,-0.009,0.063,0.004,-0.005,27.66,21.63,27.9,14.84,14.63,18.83,15.49,14.91,0.417,0.399,0.417,6.306,7.802,6.279
"2013-07-31 21:30:00",37797,0,0.295,0.125,0.303,-0.006,-0.009,0.063,0.004,-0.005,27.67,21.62,27.91,14.82,14.63,18.83,15.5,14.88,0.41,0.397,0.411,6.837,8.02,6.766
"2013-07-31 21:45:00",37798,0,0.295,0.126,0.304,-0.005,-0.008,0.063,0.004,-0.005,27.66,21.67,27.94,14.85,14.65,18.83,15.52,14.88,0.402,0.393,0.402,7.57,8.32,7.534
"2013-07-31 22:00:00",37799,0,0.296,0.125,0.303,-0.006,-0.008,0.063,0.004,-0.005,27.68,21.62,27.91,14.84,14.65,18.81,15.52,14.89,0.39,0.387,0.393,8.59,8.82,8.28
"2013-07-31 22:15:00",37800,0,0.295,0.125,0.303,-0.005,-0.008,0.063,0.005,-0.005,27.66,21.62,27.91,14.85,14.65,18.83,15.53,14.91,0.383,0.383,0.387,9.17,9.19,8.85
"2013-07-31 22:30:00",37801,0,0.294,0.125,0.303,-0.005,-0.008,0.063,0.005,-0.005,27.64,21.63,27.91,14.85,14.65,18.83,15.53,14.89,0.385,0.382,0.388,9,9.32,8.78
"2013-07-31 22:45:00",37802,0,0.296,0.123,0.303,-0.005,-0.008,0.063,0.004,-0.005,27.68,21.55,27.91,14.85,14.65,18.81,15.52,14.91,0.387,0.383,0.389,8.8,9.22,8.7
"2013-07-31 23:00:00",37803,0,0.295,0.124,0.303,-0.006,-0.008,0.063,0.005,-0.004,27.66,21.61,27.91,14.84,14.65,18.81,15.53,14.92,0.382,0.381,0.385,9.32,9.37,9.02
"2013-07-31 23:15:00",37804,0,0.295,0.124,0.303,-0.005,-0.008,0.065,0.006,-0.005,27.66,21.61,27.91,14.88,14.66,18.92,15.61,14.89,0.385,0.38,0.385,9.04,9.44,9.03
"2013-07-31 23:30:00",37805,0,0.295,0.124,0.303,-0.005,-0.008,0.063,0.005,-0.005,27.66,21.61,27.91,14.91,14.65,18.81,15.56,14.89,0.383,0.383,0.388,9.19,9.19,8.74
"2013-07-31 23:45:00",37806,0,0.295,0.124,0.303,-0.005,-0.008,0.063,0.005,-0.005,27.66,21.59,27.91,14.87,14.65,18.83,15.57,14.89,0.384,0.383,0.387,9.14,9.21,8.86
"2013-08-01 00:00:00",37807,0,0.295,0.124,0.304,-0.006,-0.008,0.063,0.004,-0.005,27.66,21.59,27.93,14.84,14.66,18.81,15.5,14.89,0.383,0.382,0.387,9.23,9.28,8.81
"2013-08-01 00:15:00",37808,0,0.295,0.124,0.303,-0.005,-0.008,0.063,0.004,-0.005,27.66,21.59,27.91,14.85,14.65,18.81,15.5,14.88,0.387,0.386,0.391,8.86,8.97,8.51
"2013-08-01 00:30:00",37809,0,0.296,0.124,0.303,-0.005,-0.008,0.063,0.004,-0.005,27.68,21.59,27.91,14.85,14.65,18.81,15.48,14.88,0.394,0.388,0.397,8.22,8.79,7.944
"2013-08-01 00:45:00",37810,0,0.295,0.124,0.303,-0.006,-0.008,0.063,0.004,-0.004,27.66,21.58,27.91,14.82,14.65,18.8,15.48,14.93,0.401,0.392,0.404,7.614,8.41,7.369
"2013-08-01 01:00:00",37811,0,0.298,0.124,0.304,-0.005,-0.008,0.062,0.003,-0.005,27.75,21.58,27.94,14.85,14.65,18.74,15.45,14.87,0.416,0.399,0.413,6.396,7.837,6.654
"2013-08-01 01:15:00",37812,0,0.294,0.125,0.306,-0.006,-0.008,0.063,0.003,-0.006,27.64,21.65,28.01,14.84,14.65,18.8,15.45,14.81,0.417,0.403,0.418,6.285,7.498,6.193
"2013-08-01 01:30:00",37813,0,0.296,0.123,0.302,-0.006,-0.009,0.063,0.003,-0.005,27.68,21.57,27.87,14.82,14.62,18.8,15.45,14.85,0.431,0.411,0.432,5.09,6.808,5.051
"2013-08-01 01:45:00",37814,0,0.295,0.123,0.303,-0.006,-0.009,0.062,0.004,-0.005,27.67,21.57,27.9,14.84,14.62,18.79,15.52,14.88,0.421,0.413,0.428,5.958,6.6,5.379
"2013-08-01 02:00:00",37815,0,0.294,0.123,0.303,-0.006,-0.009,0.063,0.005,-0.005,27.64,21.55,27.91,14.82,14.63,18.83,15.53,14.88,0.42,0.412,0.423,5.993,6.665,5.77
"2013-08-01 02:15:00",37816,0,0.294,0.123,0.303,-0.005,-0.009,0.062,0.004,-0.005,27.64,21.54,27.91,14.85,14.61,18.79,15.49,14.87,0.441,0.421,0.443,4.336,5.946,4.145
"2013-08-01 02:30:00",37817,0,0.294,0.122,0.303,-0.006,-0.009,0.062,0.003,-0.005,27.64,21.53,27.91,14.81,14.62,18.77,15.44,14.85,0.437,0.422,0.438,4.639,5.857,4.54
"2013-08-01 02:45:00",37818,0,0.295,0.122,0.303,-0.006,-0.009,0.062,0.003,-0.005,27.67,21.5,27.9,14.81,14.62,18.77,15.42,14.85,0.449,0.43,0.451,3.608,5.187,3.494
"2013-08-01 03:00:00",37819,0,0.294,0.122,0.303,-0.006,-0.009,0.062,0.003,-0.006,27.64,21.53,27.91,14.8,14.61,18.77,15.41,14.84,0.449,0.432,0.454,3.641,5.008,3.227
"2013-08-01 03:15:00",37820,0,0.294,0.122,0.303,-0.006,-0.009,0.062,0.003,-0.004,27.64,21.51,27.9,14.8,14.61,18.76,15.42,14.92,0.454,0.434,0.457,3.213,4.867,2.974
"2013-08-01 03:30:00",37821,0,0.294,0.122,0.303,-0.006,-0.009,0.062,0.003,-0.005,27.64,21.53,27.9,14.78,14.61,18.76,15.41,14.88,0.454,0.436,0.46,3.245,4.694,2.753
"2013-08-01 03:45:00",37822,0,0.294,0.122,0.303,-0.006,-0.009,0.062,0.003,-0.005,27.64,21.51,27.9,14.8,14.61,18.76,15.42,14.85,0.448,0.44,0.456,3.719,4.366,3.078
"2013-08-01 04:00:00",37823,0,0.296,0.122,0.303,-0.006,-0.009,0.062,0.003,-0.006,27.68,21.51,27.91,14.78,14.59,18.74,15.44,14.84,0.456,0.441,0.46,3.069,4.302,2.759
"2013-08-01 04:15:00",37824,0,0.295,0.122,0.303,-0.006,-0.009,0.062,0.004,-0.005,27.67,21.5,27.91,14.78,14.59,18.74,15.46,14.85,0.454,0.442,0.462,3.244,4.205,2.634
"2013-08-01 04:30:00",37825,0,0.296,0.122,0.304,-0.006,-0.009,0.062,0.004,-0.005,27.68,21.5,27.93,14.78,14.61,18.74,15.5,14.85,0.449,0.443,0.461,3.664,4.129,2.701
"2013-08-01 04:45:00",37826,0,0.294,0.122,0.303,-0.006,-0.009,0.062,0.005,-0.005,27.64,21.5,27.9,14.78,14.59,18.74,15.54,14.88,0.458,0.447,0.465,2.907,3.819,2.322
"2013-08-01 05:00:00",37827,0,0.294,0.121,0.303,-0.006,-0.009,0.062,0.005,-0.005,27.64,21.48,27.9,14.8,14.59,18.74,15.56,14.88,0.452,0.448,0.465,3.365,3.705,2.377
"2013-08-01 05:15:00",37828,0,0.297,0.121,0.303,-0.006,-0.009,0.061,0.005,-0.005,27.74,21.47,27.91,14.81,14.61,18.72,15.57,14.88,0.458,0.448,0.47,2.883,3.714,1.992
"2013-08-01 05:30:00",37829,0,0.294,0.121,0.303,-0.006,-0.009,0.061,0.006,-0.005,27.64,21.46,27.91,14.8,14.59,18.73,15.6,14.88,0.454,0.449,0.464,3.282,3.637,2.413
"2013-08-01 05:45:00",37830,2.2,0.294,0.121,0.303,-0.006,-0.009,0.061,0.007,-0.004,27.64,21.46,27.91,14.78,14.61,18.72,15.69,14.92,0.459,0.45,0.469,2.856,3.599,2.045
