"TOA5","ROS_1","CR1000","33754","CR1000.Std.19","CPU:ROS01.ROS08.29.6.2012.CR1","13","ROS01Table15min"
"TIMESTAMP","RECORD","Rain_mm_Tot","VW(1)","VW(2)","VW(3)","VW(4)","VW(5)","VW(6)","VW(7)","VW(8)","PA_uS(1)","PA_uS(2)","PA_uS(3)","PA_uS(4)","PA_uS(5)","PA_uS(6)","PA_uS(7)","PA_uS(8)","HalfBR_Avg(1)","HalfBR_Avg(2)","HalfBR_Avg(3)","SoilTemp_Avg(1)","SoilTemp_Avg(2)","SoilTemp_Avg(3)"
"2013-07-31 02:15:00",38053,0,0.328,0.335,0.326,0.32,-0.006,-0.006,0.049,0.01,28.66,28.85,28.61,28.43,14.84,14.84,18.12,15.87,0.338,0.346,0.347,13.25,12.54,12.49
"2013-07-31 02:30:00",38054,0,0.328,0.334,0.326,0.32,-0.005,-0.006,0.049,0.01,28.66,28.84,28.61,28.43,14.85,14.84,18.12,15.86,0.339,0.341,0.344,13.21,12.97,12.77
"2013-07-31 02:45:00",38055,0,0.328,0.335,0.326,0.321,-0.005,-0.006,0.049,0.01,28.66,28.85,28.61,28.44,14.85,14.84,18.12,15.87,0.339,0.341,0.343,13.17,13,12.82
"2013-07-31 03:00:00",38056,0,0.328,0.334,0.326,0.32,-0.006,-0.005,0.049,0.01,28.65,28.84,28.61,28.43,14.84,14.85,18.12,15.87,0.34,0.342,0.343,13.14,12.93,12.82
"2013-07-31 03:15:00",38057,0,0.328,0.334,0.326,0.32,-0.006,-0.005,0.049,0.01,28.66,28.84,28.61,28.43,14.84,14.85,18.12,15.86,0.34,0.341,0.343,13.12,13,12.86
"2013-07-31 03:30:00",38058,0,0.328,0.334,0.326,0.321,-0.006,-0.005,0.049,0.01,28.66,28.84,28.61,28.44,14.84,14.85,18.11,15.86,0.34,0.341,0.342,13.1,13.03,12.9
"2013-07-31 03:45:00",38059,0,0.328,0.334,0.326,0.32,-0.006,-0.005,0.049,0.01,28.66,28.84,28.61,28.43,14.84,14.85,18.11,15.86,0.34,0.341,0.343,13.09,13,12.8
"2013-07-31 04:00:00",38060,0,0.328,0.334,0.326,0.321,-0.005,-0.005,0.049,0.01,28.66,28.84,28.61,28.44,14.85,14.85,18.11,15.87,0.34,0.341,0.343,13.08,12.98,12.8
"2013-07-31 04:15:00",38061,0,0.328,0.334,0.326,0.321,-0.005,-0.005,0.049,0.01,28.66,28.84,28.61,28.44,14.85,14.85,18.11,15.87,0.34,0.343,0.344,13.07,12.86,12.72
"2013-07-31 04:30:00",38062,0,0.328,0.334,0.326,0.32,-0.005,-0.005,0.049,0.01,28.66,28.84,28.61,28.43,14.85,14.85,18.11,15.86,0.34,0.343,0.345,13.07,12.8,12.67
"2013-07-31 04:45:00",38063,0,0.328,0.335,0.326,0.32,-0.005,-0.005,0.049,0.01,28.66,28.85,28.61,28.43,14.85,14.85,18.11,15.86,0.341,0.342,0.344,13.06,12.89,12.71
"2013-07-31 05:00:00",38064,0,0.328,0.334,0.326,0.32,-0.005,-0.005,0.049,0.01,28.65,28.84,28.61,28.43,14.85,14.85,18.11,15.86,0.341,0.343,0.344,13.05,12.86,12.69
"2013-07-31 05:15:00",38065,0,0.328,0.335,0.326,0.32,-0.005,-0.005,0.049,0.01,28.66,28.85,28.61,28.43,14.85,14.85,18.11,15.86,0.341,0.344,0.345,13.03,12.72,12.62
"2013-07-31 05:30:00",38066,0,0.328,0.334,0.326,0.32,-0.005,-0.005,0.049,0.01,28.65,28.84,28.61,28.43,14.87,14.85,18.11,15.87,0.341,0.343,0.345,13.03,12.86,12.63
"2013-07-31 05:45:00",38067,0,0.328,0.334,0.326,0.32,-0.005,-0.005,0.049,0.01,28.65,28.84,28.61,28.43,14.85,14.85,18.12,15.86,0.341,0.342,0.345,13.01,12.93,12.66
"2013-07-31 06:00:00",38068,0,0.328,0.335,0.326,0.32,-0.005,-0.005,0.049,0.01,28.66,28.85,28.61,28.43,14.87,14.85,18.11,15.86,0.341,0.342,0.344,13,12.94,12.7
"2013-07-31 06:15:00",38069,0,0.328,0.335,0.326,0.32,-0.005,-0.005,0.049,0.01,28.65,28.85,28.61,28.43,14.87,14.85,18.11,15.86,0.341,0.341,0.344,12.99,12.97,12.69
"2013-07-31 06:30:00",38070,0,0.328,0.334,0.326,0.32,-0.005,-0.005,0.049,0.01,28.66,28.84,28.61,28.43,14.87,14.85,18.11,15.87,0.341,0.342,0.344,12.98,12.94,12.7
"2013-07-31 06:45:00",38071,0,0.328,0.335,0.326,0.321,-0.005,-0.005,0.049,0.01,28.66,28.85,28.61,28.44,14.87,14.85,18.11,15.86,0.341,0.341,0.344,12.97,13.01,12.76
"2013-07-31 07:00:00",38072,0,0.328,0.335,0.326,0.32,-0.005,-0.005,0.049,0.01,28.66,28.85,28.61,28.43,14.87,14.87,18.11,15.86,0.342,0.341,0.344,12.96,13.02,12.77
"2013-07-31 07:15:00",38073,0,0.328,0.335,0.326,0.32,-0.005,-0.005,0.049,0.01,28.66,28.85,28.61,28.43,14.87,14.87,18.11,15.86,0.342,0.34,0.343,12.96,13.08,12.86
"2013-07-31 07:30:00",38074,0,0.328,0.334,0.326,0.32,-0.005,-0.005,0.049,0.01,28.66,28.84,28.61,28.43,14.87,14.85,18.11,15.87,0.342,0.339,0.341,12.95,13.23,13.03
"2013-07-31 07:45:00",38075,0,0.328,0.334,0.326,0.32,-0.005,-0.005,0.049,0.01,28.66,28.84,28.61,28.43,14.87,14.87,18.11,15.86,0.342,0.338,0.338,12.94,13.33,13.31
"2013-07-31 08:00:00",38076,0,0.328,0.334,0.326,0.321,-0.005,-0.005,0.049,0.01,28.66,28.84,28.61,28.44,14.87,14.87,18.12,15.86,0.342,0.335,0.334,12.94,13.58,13.63
"2013-07-31 08:15:00",38077,0,0.328,0.335,0.326,0.32,-0.005,-0.005,0.049,0.01,28.66,28.85,28.61,28.43,14.87,14.87,18.11,15.87,0.342,0.335,0.333,12.94,13.63,13.77
"2013-07-31 08:30:00",38078,0,0.328,0.334,0.326,0.321,-0.005,-0.005,0.049,0.01,28.66,28.84,28.61,28.44,14.87,14.87,18.11,15.87,0.342,0.332,0.33,12.95,13.89,14.08
"2013-07-31 08:45:00",38079,0,0.328,0.334,0.326,0.321,-0.005,-0.005,0.049,0.01,28.66,28.84,28.61,28.44,14.87,14.88,18.11,15.87,0.341,0.317,0.311,12.96,15.32,15.91
"2013-07-31 09:00:00",38080,0,0.329,0.334,0.326,0.32,-0.005,-0.005,0.049,0.01,28.67,28.84,28.61,28.43,14.87,14.87,18.11,15.87,0.341,0.315,0.308,12.98,15.52,16.22
"2013-07-31 09:15:00",38081,0,0.328,0.334,0.326,0.32,-0.005,-0.005,0.049,0.01,28.66,28.84,28.61,28.43,14.88,14.87,18.11,15.88,0.341,0.312,0.303,13.02,15.82,16.73
"2013-07-31 09:30:00",38082,0,0.328,0.334,0.326,0.32,-0.005,-0.005,0.049,0.01,28.66,28.84,28.61,28.43,14.88,14.88,18.11,15.87,0.34,0.298,0.29,13.07,17.31,18.14
"2013-07-31 09:45:00",38083,0,0.328,0.335,0.327,0.321,-0.002,-0.001,0.049,0.01,28.66,28.85,28.62,28.44,15.11,15.12,18.12,15.9,0.34,0.259,0.251,13.13,21.57,22.5
"2013-07-31 10:00:00",38084,0,0.328,0.335,0.326,0.321,-0.001,-0.001,0.049,0.01,28.66,28.85,28.61,28.44,15.15,15.15,18.12,15.88,0.339,0.28,0.265,13.22,19.22,20.91
"2013-07-31 10:15:00",38085,0,0.328,0.334,0.326,0.32,-0.001,-0.001,0.049,0.01,28.66,28.84,28.61,28.43,15.14,15.12,18.12,15.88,0.338,0.293,0.276,13.33,17.78,19.68
"2013-07-31 10:30:00",38086,0,0.328,0.334,0.326,0.32,-0.001,-0.001,0.05,0.01,28.66,28.84,28.61,28.43,15.14,15.12,18.13,15.9,0.336,0.29,0.276,13.46,18.13,19.66
"2013-07-31 10:45:00",38087,0,0.328,0.334,0.326,0.32,-0.001,-0.001,0.05,0.01,28.66,28.84,28.61,28.43,15.12,15.12,18.13,15.9,0.335,0.286,0.273,13.58,18.49,19.97
"2013-07-31 11:00:00",38088,0,0.328,0.334,0.326,0.321,-0.001,-0.002,0.049,0.01,28.66,28.84,28.61,28.44,15.12,15.11,18.12,15.88,0.334,0.292,0.278,13.72,17.9,19.44
"2013-07-31 11:15:00",38089,0,0.328,0.334,0.326,0.32,-0.002,-0.002,0.049,0.01,28.65,28.84,28.61,28.43,15.11,15.11,18.12,15.9,0.332,0.288,0.272,13.85,18.29,20.06
"2013-07-31 11:30:00",38090,0,0.328,0.334,0.326,0.32,-0.001,-0.001,0.049,0.01,28.65,28.84,28.61,28.43,15.12,15.12,18.12,15.9,0.331,0.3,0.288,13.98,17.08,18.28
"2013-07-31 11:45:00",38091,0,0.328,0.334,0.326,0.32,-0.002,-0.001,0.049,0.01,28.65,28.84,28.59,28.43,15.11,15.12,18.12,15.9,0.33,0.309,0.304,14.1,16.11,16.63
"2013-07-31 12:00:00",38092,0,0.328,0.334,0.326,0.32,-0.001,-0.001,0.05,0.01,28.65,28.84,28.61,28.43,15.12,15.12,18.13,15.9,0.328,0.303,0.297,14.21,16.79,17.41
"2013-07-31 12:15:00",38093,0,0.328,0.334,0.326,0.32,-0.002,-0.001,0.05,0.01,28.65,28.84,28.61,28.43,15.11,15.12,18.13,15.9,0.328,0.288,0.278,14.29,18.34,19.44
"2013-07-31 12:30:00",38094,0,0.328,0.334,0.326,0.32,-0.001,-0.001,0.05,0.01,28.65,28.84,28.61,28.43,15.12,15.12,18.13,15.9,0.327,0.283,0.268,14.36,18.86,20.51
"2013-07-31 12:45:00",38095,0,0.328,0.334,0.326,0.32,-0.001,-0.002,0.05,0.01,28.65,28.84,28.61,28.42,15.12,15.11,18.13,15.9,0.326,0.298,0.288,14.44,17.3,18.31
"2013-07-31 13:00:00",38096,0,0.328,0.334,0.326,0.32,-0.002,-0.002,0.05,0.01,28.65,28.84,28.61,28.43,15.11,15.11,18.13,15.9,0.325,0.301,0.295,14.53,17,17.53
"2013-07-31 13:15:00",38097,0,0.328,0.334,0.326,0.32,-0.002,-0.002,0.05,0.01,28.65,28.84,28.61,28.43,15.11,15.11,18.13,15.9,0.324,0.302,0.293,14.62,16.9,17.77
"2013-07-31 13:30:00",38098,0,0.328,0.334,0.326,0.32,-0.002,-0.002,0.05,0.01,28.65,28.82,28.61,28.43,15.11,15.11,18.15,15.9,0.324,0.291,0.28,14.69,18.05,19.24
"2013-07-31 13:45:00",38099,0,0.327,0.334,0.326,0.32,-0.002,-0.002,0.05,0.01,28.63,28.82,28.61,28.43,15.1,15.1,18.15,15.9,0.323,0.288,0.278,14.77,18.37,19.4
"2013-07-31 14:00:00",38100,0,0.328,0.334,0.326,0.32,-0.002,-0.002,0.05,0.01,28.65,28.84,28.61,28.42,15.1,15.1,18.15,15.9,0.322,0.298,0.291,14.84,17.24,18.03
"2013-07-31 14:15:00",38101,0,0.328,0.334,0.326,0.32,-0.002,-0.002,0.05,0.01,28.65,28.84,28.61,28.42,15.1,15.1,18.15,15.9,0.321,0.307,0.303,14.91,16.3,16.71
"2013-07-31 14:30:00",38102,0,0.327,0.334,0.326,0.32,-0.002,-0.002,0.05,0.01,28.63,28.82,28.61,28.43,15.08,15.08,18.15,15.9,0.321,0.314,0.312,14.97,15.64,15.84
"2013-07-31 14:45:00",38103,0,0.327,0.334,0.326,0.32,-0.002,-0.002,0.05,0.01,28.63,28.82,28.61,28.42,15.08,15.08,18.15,15.88,0.32,0.314,0.311,15.02,15.66,15.89
"2013-07-31 15:00:00",38104,0,0.327,0.334,0.326,0.32,-0.002,-0.002,0.05,0.01,28.63,28.82,28.59,28.42,15.08,15.08,18.15,15.88,0.32,0.314,0.314,15.05,15.59,15.64
"2013-07-31 15:15:00",38105,0,0.327,0.334,0.326,0.32,-0.002,-0.002,0.05,0.01,28.63,28.84,28.59,28.42,15.08,15.08,18.15,15.9,0.32,0.314,0.314,15.07,15.67,15.65
"2013-07-31 15:30:00",38106,0,0.327,0.334,0.326,0.32,-0.002,-0.002,0.05,0.01,28.63,28.82,28.59,28.42,15.08,15.08,18.15,15.9,0.32,0.314,0.314,15.08,15.59,15.61
"2013-07-31 15:45:00",38107,0,0.327,0.334,0.326,0.32,-0.002,-0.002,0.05,0.01,28.63,28.84,28.59,28.42,15.08,15.08,18.15,15.9,0.32,0.314,0.315,15.08,15.59,15.51
"2013-07-31 16:00:00",38108,0,0.327,0.334,0.326,0.32,-0.002,-0.002,0.05,0.01,28.63,28.82,28.59,28.42,15.08,15.08,18.15,15.9,0.32,0.316,0.318,15.08,15.41,15.27
"2013-07-31 16:15:00",38109,0,0.327,0.334,0.326,0.32,-0.002,-0.002,0.05,0.01,28.63,28.82,28.59,28.42,15.07,15.08,18.15,15.88,0.32,0.319,0.32,15.07,15.16,15.02
"2013-07-31 16:30:00",38110,0,0.327,0.334,0.326,0.32,-0.002,-0.002,0.05,0.01,28.63,28.82,28.59,28.42,15.07,15.07,18.15,15.9,0.32,0.321,0.322,15.05,14.94,14.81
"2013-07-31 16:45:00",38111,0,0.327,0.334,0.326,0.32,-0.001,-0.001,0.05,-0.001,28.63,28.82,28.59,28.42,15.14,15.12,18.15,15.15,0.32,0.323,0.324,15.04,14.71,14.66
"2013-07-31 17:00:00",38112,0,0.327,0.334,0.326,0.32,-0.001,-0.001,0.05,-0.001,28.63,28.82,28.59,28.42,15.16,15.15,18.15,15.15,0.32,0.325,0.326,15.01,14.57,14.42
"2013-07-31 17:15:00",38113,0,0.327,0.334,0.326,0.32,-0.001,-0.001,0.05,-0.001,28.63,28.82,28.59,28.42,15.15,15.15,18.15,15.14,0.321,0.331,0.333,14.98,14.01,13.8
"2013-07-31 17:30:00",38114,0,0.327,0.333,0.325,0.319,-0.001,-0.001,0.05,0,28.62,28.81,28.58,28.4,15.18,15.18,18.13,15.22,0.321,0.348,0.346,14.95,12.38,12.52
"2013-07-31 17:45:00",38115,0,0.327,0.333,0.326,0.319,0,-0.001,0.049,0.002,28.62,28.81,28.59,28.4,15.19,15.18,18.12,15.35,0.321,0.362,0.358,14.91,11.06,11.42
"2013-07-31 18:00:00",38116,0,0.327,0.333,0.325,0.319,-0.001,-0.001,0.049,-0.001,28.62,28.81,28.58,28.4,15.18,15.18,18.12,15.12,0.322,0.374,0.366,14.85,10.03,10.75
"2013-07-31 18:15:00",38117,0,0.327,0.333,0.325,0.319,-0.001,-0.001,0.049,-0.001,28.62,28.81,28.58,28.4,15.16,15.16,18.12,15.12,0.323,0.386,0.372,14.77,8.9,10.12
"2013-07-31 18:30:00",38118,0,0.327,0.333,0.325,0.319,-0.001,-0.001,0.049,-0.002,28.62,28.81,28.58,28.39,15.15,15.15,18.12,15.11,0.324,0.392,0.378,14.67,8.4,9.65
"2013-07-31 18:45:00",38119,0,0.327,0.333,0.325,0.319,-0.002,-0.003,0.049,-0.001,28.62,28.81,28.58,28.4,15.06,15.04,18.11,15.14,0.325,0.398,0.381,14.54,7.927,9.4
"2013-07-31 19:00:00",38120,0,0.327,0.333,0.325,0.319,-0.001,-0.001,0.049,-0.001,28.62,28.81,28.58,28.4,15.14,15.14,18.11,15.12,0.327,0.393,0.379,14.39,8.36,9.52
"2013-07-31 19:15:00",38121,0,0.327,0.333,0.325,0.319,-0.001,-0.001,0.049,-0.001,28.62,28.8,28.56,28.4,15.14,15.12,18.11,15.14,0.328,0.396,0.382,14.23,8.03,9.27
"2013-07-31 19:30:00",38122,0,0.327,0.333,0.325,0.319,-0.001,-0.001,0.049,-0.001,28.62,28.81,28.56,28.39,15.15,15.14,18.11,15.15,0.33,0.407,0.386,14.08,7.106,8.95
"2013-07-31 19:45:00",38123,0,0.327,0.333,0.325,0.319,-0.004,-0.004,0.049,-0.001,28.63,28.81,28.56,28.4,14.93,14.92,18.11,15.18,0.332,0.402,0.385,13.92,7.577,9.04
"2013-07-31 20:00:00",38124,0,0.327,0.333,0.325,0.319,-0.003,-0.003,0.049,-0.001,28.62,28.81,28.56,28.39,15.01,15.01,18.09,15.18,0.333,0.398,0.383,13.75,7.864,9.16
"2013-07-31 20:15:00",38125,0,0.327,0.333,0.325,0.319,-0.004,-0.004,0.049,0,28.62,28.81,28.56,28.4,14.95,14.95,18.09,15.2,0.335,0.405,0.387,13.59,7.275,8.86
"2013-07-31 20:30:00",38126,0,0.327,0.333,0.325,0.319,-0.005,-0.005,0.049,0,28.63,28.81,28.56,28.4,14.85,14.87,18.09,15.22,0.337,0.412,0.391,13.43,6.676,8.53
"2013-07-31 20:45:00",38127,0,0.327,0.333,0.325,0.319,-0.006,-0.006,0.049,0,28.62,28.81,28.56,28.39,14.81,14.82,18.09,15.22,0.338,0.398,0.383,13.28,7.885,9.17
"2013-07-31 21:00:00",38128,0,0.327,0.333,0.325,0.319,-0.002,-0.002,0.049,0,28.63,28.8,28.56,28.4,15.08,15.08,18.09,15.2,0.34,0.404,0.385,13.12,7.399,8.99
"2013-07-31 21:15:00",38129,0,0.327,0.333,0.325,0.319,-0.005,-0.005,0.049,0.001,28.63,28.81,28.56,28.4,14.88,14.88,18.08,15.26,0.341,0.415,0.392,12.98,6.457,8.41
"2013-07-31 21:30:00",38130,0,0.327,0.333,0.325,0.319,-0.006,-0.006,0.049,0.001,28.63,28.81,28.56,28.39,14.84,14.84,18.08,15.26,0.343,0.399,0.385,12.83,7.786,8.99
"2013-07-31 21:45:00",38131,0,0.327,0.333,0.325,0.319,-0.003,-0.003,0.049,0,28.63,28.81,28.56,28.4,15.03,15.03,18.08,15.25,0.344,0.394,0.38,12.7,8.19,9.46
"2013-07-31 22:00:00",38132,0,0.327,0.333,0.325,0.319,-0.002,-0.002,0.049,0,28.63,28.81,28.56,28.4,15.08,15.08,18.08,15.25,0.346,0.389,0.374,12.57,8.67,10.01
"2013-07-31 22:15:00",38133,0,0.327,0.333,0.325,0.319,-0.002,-0.002,0.049,0.001,28.63,28.81,28.56,28.4,15.1,15.1,18.08,15.26,0.347,0.382,0.37,12.45,9.24,10.37
"2013-07-31 22:30:00",38134,0,0.328,0.333,0.325,0.319,-0.002,-0.002,0.049,0.001,28.65,28.81,28.56,28.4,15.1,15.1,18.08,15.26,0.348,0.379,0.371,12.35,9.54,10.26
"2013-07-31 22:45:00",38135,0,0.327,0.333,0.325,0.319,-0.002,-0.002,0.049,0,28.63,28.81,28.56,28.4,15.1,15.1,18.08,15.25,0.349,0.379,0.372,12.27,9.56,10.21
"2013-07-31 23:00:00",38136,0,0.328,0.334,0.325,0.32,-0.002,-0.002,0.049,0.001,28.65,28.82,28.56,28.42,15.11,15.1,18.08,15.26,0.35,0.378,0.369,12.21,9.66,10.4
"2013-07-31 23:15:00",38137,0,0.328,0.334,0.325,0.32,-0.002,-0.002,0.049,0.001,28.65,28.82,28.56,28.42,15.1,15.1,18.08,15.26,0.35,0.378,0.369,12.14,9.64,10.43
"2013-07-31 23:30:00",38138,0,0.327,0.334,0.325,0.319,-0.002,-0.002,0.049,0.001,28.63,28.82,28.56,28.4,15.1,15.11,18.08,15.26,0.351,0.378,0.37,12.08,9.63,10.39
"2013-07-31 23:45:00",38139,0,0.328,0.334,0.325,0.319,-0.002,-0.002,0.049,0.001,28.65,28.82,28.56,28.4,15.1,15.1,18.08,15.26,0.352,0.38,0.369,12.02,9.42,10.47
"2013-08-01 00:00:00",38140,0,0.327,0.334,0.325,0.32,-0.002,-0.002,0.048,0.001,28.63,28.82,28.56,28.42,15.11,15.11,18.07,15.26,0.352,0.383,0.371,11.96,9.16,10.27
"2013-08-01 00:15:00",38141,0,0.327,0.334,0.325,0.32,-0.002,-0.002,0.049,0,28.63,28.82,28.56,28.42,15.1,15.11,18.08,15.25,0.353,0.386,0.373,11.91,8.96,10.05
"2013-08-01 00:30:00",38142,0,0.327,0.333,0.325,0.32,-0.002,-0.002,0.048,0,28.63,28.81,28.56,28.42,15.1,15.08,18.07,15.25,0.353,0.388,0.376,11.86,8.73,9.85
"2013-08-01 00:45:00",38143,0,0.327,0.333,0.325,0.32,-0.002,-0.002,0.048,0,28.63,28.81,28.56,28.42,15.08,15.08,18.07,15.25,0.354,0.396,0.38,11.81,8.09,9.46
"2013-08-01 01:00:00",38144,0,0.328,0.333,0.325,0.32,-0.002,-0.002,0.048,0,28.65,28.81,28.56,28.42,15.1,15.1,18.05,15.25,0.355,0.407,0.387,11.75,7.162,8.83
"2013-08-01 01:15:00",38145,0,0.327,0.333,0.325,0.32,-0.006,-0.006,0.048,0,28.63,28.81,28.56,28.42,14.84,14.84,18.05,15.19,0.355,0.419,0.394,11.69,6.146,8.27
"2013-08-01 01:30:00",38146,0,0.328,0.333,0.324,0.319,-0.005,-0.005,0.048,-0.001,28.65,28.81,28.55,28.4,14.89,14.89,18.05,15.18,0.356,0.424,0.398,11.61,5.734,7.903
"2013-08-01 01:45:00",38147,0,0.327,0.334,0.325,0.319,-0.006,-0.006,0.048,0.001,28.63,28.82,28.56,28.4,14.82,14.81,18.05,15.3,0.357,0.423,0.398,11.52,5.805,7.851
"2013-08-01 02:00:00",38148,0,0.328,0.333,0.324,0.319,-0.006,-0.006,0.048,0.001,28.65,28.81,28.55,28.4,14.81,14.81,18.04,15.29,0.358,0.418,0.398,11.41,6.172,7.855
"2013-08-01 02:15:00",38149,0,0.327,0.333,0.324,0.319,-0.006,-0.006,0.048,-0.001,28.63,28.81,28.55,28.4,14.81,14.81,18.04,15.16,0.359,0.435,0.405,11.3,4.777,7.284
"2013-08-01 02:30:00",38150,0,0.327,0.334,0.324,0.319,-0.006,-0.006,0.048,-0.001,28.63,28.82,28.55,28.4,14.8,14.8,18.04,15.14,0.361,0.441,0.408,11.18,4.324,7.036
"2013-08-01 02:45:00",38151,0,0.327,0.333,0.324,0.319,-0.006,-0.006,0.048,-0.001,28.63,28.81,28.55,28.4,14.78,14.8,18.04,15.12,0.362,0.439,0.409,11.06,4.449,6.916
"2013-08-01 03:00:00",38152,0,0.327,0.333,0.324,0.32,-0.006,-0.006,0.048,-0.001,28.63,28.81,28.55,28.42,14.78,14.78,18.04,15.12,0.364,0.442,0.412,10.92,4.229,6.717
"2013-08-01 03:15:00",38153,0,0.327,0.333,0.324,0.319,-0.006,-0.006,0.048,-0.001,28.63,28.81,28.55,28.4,14.78,14.78,18.03,15.12,0.365,0.45,0.416,10.79,3.54,6.355
"2013-08-01 03:30:00",38154,0,0.327,0.333,0.324,0.319,-0.006,-0.006,0.047,-0.001,28.63,28.81,28.55,28.4,14.78,14.78,18.01,15.12,0.367,0.455,0.419,10.65,3.121,6.093
"2013-08-01 03:45:00",38155,0,0.327,0.333,0.324,0.32,-0.007,-0.006,0.048,0.002,28.63,28.81,28.55,28.42,14.77,14.78,18.03,15.37,0.368,0.458,0.42,10.49,2.928,6.031
"2013-08-01 04:00:00",38156,0,0.327,0.333,0.324,0.319,-0.007,-0.007,0.047,0.002,28.63,28.81,28.54,28.4,14.76,14.77,18.01,15.38,0.37,0.458,0.421,10.34,2.906,5.968
"2013-08-01 04:15:00",38157,0,0.328,0.333,0.324,0.319,-0.007,-0.007,0.047,0.003,28.65,28.81,28.55,28.4,14.76,14.76,18.01,15.45,0.372,0.46,0.423,10.19,2.734,5.773
"2013-08-01 04:30:00",38158,0,0.328,0.333,0.324,0.32,-0.007,-0.007,0.047,0.004,28.65,28.81,28.54,28.42,14.74,14.76,18,15.48,0.373,0.45,0.42,10.04,3.526,6.022
"2013-08-01 04:45:00",38159,0,0.327,0.333,0.324,0.319,-0.007,-0.007,0.047,0.003,28.63,28.81,28.55,28.4,14.74,14.76,18,15.44,0.375,0.46,0.424,9.88,2.721,5.713
"2013-08-01 05:00:00",38160,48.2,0.329,0.333,0.324,0.32,-0.007,-0.007,0.047,0.006,28.7,28.81,28.54,28.42,14.76,14.76,18,15.58,0.377,0.46,0.423,9.73,2.772,5.79
"2013-08-01 05:15:00",38161,12.4,0.337,0.334,0.324,0.32,-0.007,-0.007,0.047,0.005,28.92,28.82,28.55,28.43,14.74,14.74,18,15.54,0.379,0.46,0.424,9.58,2.737,5.725
"2013-08-01 05:30:00",38162,0,0.335,0.335,0.325,0.321,-0.007,-0.007,0.047,0.006,28.86,28.85,28.56,28.44,14.73,14.73,17.99,15.6,0.38,0.459,0.425,9.44,2.813,5.647
"2013-08-01 05:45:00",38163,0,0.335,0.335,0.325,0.322,-0.007,-0.007,0.047,0.005,28.85,28.85,28.56,28.48,14.72,14.73,17.99,15.54,0.382,0.454,0.423,9.3,3.211,5.772
"2013-08-01 06:00:00",38164,0,0.335,0.335,0.325,0.323,-0.007,-0.007,0.047,0.006,28.85,28.85,28.58,28.5,14.74,14.74,17.99,15.61,0.383,0.469,0.428,9.16,2.057,5.385
"2013-08-01 06:15:00",38165,0,0.334,0.335,0.325,0.323,-0.007,-0.007,0.047,0.006,28.84,28.85,28.58,28.51,14.73,14.74,17.99,15.61,0.385,0.465,0.426,9.02,2.358,5.494
