"TOA5","ROS_5","CR1000","33756","CR1000.Std.19","CPU:ROS05.ROS11.29.6.2012.CR1","55334","ROS05Table05min"
"TIMESTAMP","RECORD","AirTC","RH","PPFD_Avg"
"TS","RN","Deg C","%","umol m-2 s-1"
"","","Smp","Smp","Avg"
"2013-03-31 00:05:00",78779,18.36,165.1,0.111
"2013-03-31 00:10:00",78780,17.89,165,0.109
"2013-03-31 00:15:00",78781,18.5,164.8,0.108
"2013-03-31 00:20:00",78782,18.23,165,0.108
"2013-03-31 00:25:00",78783,18.53,164.7,0.107
"2013-03-31 00:30:00",78784,18.67,165,0.107
"2013-03-31 00:35:00",78785,18.17,165.1,0.104
"2013-03-31 00:40:00",78786,18.41,165,0.106
"2013-03-31 00:45:00",78787,18.34,164.8,0.106
"2013-03-31 00:50:00",78788,18.58,165.5,0.107
"2013-03-31 00:55:00",78789,18.91,165,0.106
"2013-03-31 01:00:00",78790,18.44,164.7,0.106
"2013-03-31 01:05:00",78791,18.48,165.3,0.105
"2013-03-31 01:10:00",78792,18.01,164.9,0.104
"2013-03-31 01:15:00",78793,18.51,165.4,0.103
"2013-03-31 01:20:00",78794,18.78,165.2,0.104
"2013-03-31 01:25:00",78795,18.88,165.1,0.107
"2013-03-31 01:30:00",78796,18.68,164.8,0.107
"2013-03-31 01:35:00",78797,18.54,164.9,0.107
"2013-03-31 01:40:00",78798,18.38,164.9,0.106
"2013-03-31 01:45:00",78799,18.41,164.9,0.105
"2013-03-31 01:50:00",78800,18.27,165,0.104
"2013-03-31 01:55:00",78801,18.38,164.7,0.1
"2013-03-31 02:00:00",78802,18.21,164.8,0.097
"2013-03-31 02:05:00",78803,17.84,164.9,0.097
"2013-03-31 02:10:00",78804,17.91,164.9,0.097
"2013-03-31 02:15:00",78805,18.38,165,0.098
"2013-03-31 02:20:00",78806,18.24,164.8,0.1
"2013-03-31 02:25:00",78807,18.54,165.2,0.1
"2013-03-31 02:30:00",78808,18.58,165,0.099
"2013-03-31 02:35:00",78809,17.7,164.9,0.096
"2013-03-31 02:40:00",78810,17.64,164.9,0.093
"2013-03-31 02:45:00",78811,18.04,164.7,0.089
"2013-03-31 02:50:00",78812,17.57,165,0.086
"2013-03-31 02:55:00",78813,17.77,165.1,0.085
"2013-03-31 03:00:00",78814,17.6,165.1,0.083
"2013-03-31 03:05:00",78815,17.54,165.4,0.081
"2013-03-31 03:10:00",78816,16.76,164.8,0.079
"2013-03-31 03:15:00",78817,17.3,164.8,0.076
"2013-03-31 03:20:00",78818,16.76,164.9,0.074
"2013-03-31 03:25:00",78819,17.34,164.7,0.074
