"TOA5","ROS_2","CR1000","33753","CR1000.Std.19","CPU:ROS02.ROS07.29.6.2012.CR1","45400","ROS02Table05min"
"TIMESTAMP","RECORD","AirTC","RH","PPFD_Avg"
"TS","RN","Deg C","%","umol m-2 s-1"
"","","Smp","Smp","Avg"
"2013-03-31 00:00:00",78995,17.19,125.5,0.001
"2013-03-31 00:05:00",78996,16.75,124.9,0.001
"2013-03-31 00:10:00",78997,16.66,126.6,0.001
"2013-03-31 00:15:00",78998,16.69,127.2,0.001
"2013-03-31 00:20:00",78999,16.56,127.7,0.001
"2013-03-31 00:25:00",79000,16.76,128.2,0.001
"2013-03-31 00:30:00",79001,16.73,128.5,0.001
"2013-03-31 00:35:00",79002,16.69,129.5,0
"2013-03-31 00:40:00",79003,16.76,129.7,0.001
"2013-03-31 00:45:00",79004,16.9,129.6,0.001
"2013-03-31 00:50:00",79005,16.9,129.8,0.001
"2013-03-31 00:55:00",79006,16.86,129.6,0.001
"2013-03-31 01:00:00",79007,16.8,129.7,0.002
"2013-03-31 01:05:00",79008,16.7,129.8,0.001
"2013-03-31 01:10:00",79009,16.8,130.6,0.001
"2013-03-31 01:15:00",79010,16.86,130.9,0.001
"2013-03-31 01:20:00",79011,16.93,131.3,0.001
"2013-03-31 01:25:00",79012,17,131.8,0.001
"2013-03-31 01:30:00",79013,17.03,131.8,0.001
"2013-03-31 01:35:00",79014,17,131.5,0.002
"2013-03-31 01:40:00",79015,17.07,131.2,0.002
"2013-03-31 01:45:00",79016,17.03,131.1,0.001
"2013-03-31 01:50:00",79017,16.8,130.1,0.002
"2013-03-31 01:55:00",79018,16.46,130.2,0.001
"2013-03-31 02:00:00",79019,16.29,131.5,0.001
"2013-03-31 02:05:00",79020,16.43,132.5,0.001
"2013-03-31 02:10:00",79021,16.53,133.3,0.002
"2013-03-31 02:15:00",79022,16.56,134,0.001
"2013-03-31 02:20:00",79023,16.66,134,0.001
"2013-03-31 02:25:00",79024,16.63,133.7,0.002
"2013-03-31 02:30:00",79025,16.46,132.7,0.001
"2013-03-31 02:35:00",79026,16.33,132.9,0.002
"2013-03-31 02:40:00",79027,16.06,132.4,0.002
"2013-03-31 02:45:00",79028,16.06,132.5,0.001
"2013-03-31 02:50:00",79029,16.13,133.8,0.001
"2013-03-31 02:55:00",79030,16.26,134.2,0.002
"2013-03-31 03:00:00",79031,16.13,133.9,0.002
"2013-03-31 03:05:00",79032,16.02,133.4,0.001
"2013-03-31 03:10:00",79033,15.69,132.2,0.002
"2013-03-31 03:15:00",79034,15.32,133,0.002
"2013-03-31 03:20:00",79035,15.56,134.3,0.002
