"TOA5","ROS_6","CR1000","33755","CR1000.Std.19","CPU:ROS06.ROS12.29.6.2012.CR1","32706","ROS06Table05min"
"TIMESTAMP","RECORD","AirTC","RH","PPFD_Avg"
"2013-04-30 03:30:00",87678,15.46,93.8,0.002
"2013-04-30 03:35:00",87679,15.33,94.2,0.002
"2013-04-30 03:40:00",87680,15.56,94.3,0.002
"2013-04-30 03:45:00",87681,15.26,93.9,0.001
"2013-04-30 03:50:00",87682,15.06,94,0.002
"2013-04-30 03:55:00",87683,15.16,94.1,0.001
"2013-04-30 04:00:00",87684,15.29,94.3,0.001
"2013-04-30 04:05:00",87685,15.56,94.5,0.002
"2013-04-30 04:10:00",87686,15.6,94.3,0.002
"2013-04-30 04:15:00",87687,15.6,94.3,0.002
"2013-04-30 04:20:00",87688,15.53,94.2,0.002
"2013-04-30 04:25:00",87689,15.56,94.1,0.002
"2013-04-30 04:30:00",87690,15.56,94.2,0.001
"2013-04-30 04:35:00",87691,15.46,94.2,0.001
"2013-04-30 04:40:00",87692,15.6,94.2,0.002
"2013-04-30 04:45:00",87693,15.7,94.4,0.001
"2013-04-30 04:50:00",87694,15.67,94.3,0.002
"2013-04-30 04:55:00",87695,15.6,94.2,0.002
"2013-04-30 05:00:00",87696,15.67,94.5,0.002
"2013-04-30 05:05:00",87697,15.77,94.4,0.001
"2013-04-30 05:10:00",87698,15.67,94.4,0.002
"2013-04-30 05:15:00",87699,15.8,94.4,0.001
"2013-04-30 05:20:00",87700,15.77,94.3,0.002
"2013-04-30 05:25:00",87701,15.73,94.1,0.002
"2013-04-30 05:30:00",87702,14.99,93.6,0.002
"2013-04-30 05:35:00",87703,15.02,94,0.001
"2013-04-30 05:40:00",87704,14.95,94.1,0.001
"2013-04-30 05:45:00",87705,14.89,94.2,0.001
"2013-04-30 05:50:00",87706,15.12,94.4,0.002
"2013-04-30 05:55:00",87707,15.33,94.5,0.002
"2013-04-30 06:00:00",87708,15.43,94.3,0.006
"2013-04-30 06:05:00",87709,15.53,94.3,0.019
"2013-04-30 06:10:00",87710,15.33,94.2,0.06
"2013-04-30 06:15:00",87711,15.29,94.1,0.214
"2013-04-30 06:20:00",87712,15.43,94.3,0.777
"2013-04-30 06:25:00",87713,15.4,94.3,2.087
"2013-04-30 06:30:00",87714,15.4,94.2,4.269
"2013-04-30 06:35:00",87715,15.46,94.2,7.097
"2013-04-30 06:40:00",87716,15.46,94.3,11.93
"2013-04-30 06:45:00",87717,15.6,94.3,16.51
"2013-04-30 06:50:00",87718,15.5,94.2,21.12
"2013-04-30 06:55:00",87719,15.46,94.2,28.83
"2013-04-30 07:00:00",87720,15.6,94.3,43.56
"2013-04-30 07:05:00",87721,15.73,94.4,53.69
"2013-04-30 07:10:00",87722,15.97,94.5,57.22
"2013-04-30 07:15:00",87723,16.11,94.5,27.45
"2013-04-30 07:20:00",87724,16.14,94.4,23.74
"2013-04-30 07:25:00",87725,16.28,94.3,21.68
"2013-04-30 07:30:00",87726,16.24,94.2,23.6
"2013-04-30 07:35:00",87727,16.21,94.2,28.08
"2013-04-30 07:40:00",87728,16.41,94.3,32.91
"2013-04-30 07:45:00",87729,16.48,94.3,40.9
"2013-04-30 07:50:00",87730,16.58,94.1,44.82
"2013-04-30 07:55:00",87731,16.69,94,62.77
"2013-04-30 08:00:00",87732,16.92,94,89.4
"2013-04-30 08:05:00",87733,17.03,93.9,120.5
"2013-04-30 08:10:00",87734,17.16,93.6,164.9
"2013-04-30 08:15:00",87735,17.26,93.4,192.8
"2013-04-30 08:20:00",87736,17.57,93,201
"2013-04-30 08:25:00",87737,17.84,92.7,228.1
"2013-04-30 08:30:00",87738,17.94,91.8,208.2
"2013-04-30 08:35:00",87739,18.28,91.2,213.1
"2013-04-30 08:40:00",87740,18.42,90.5,248
"2013-04-30 08:45:00",87741,18.86,89.9,328.4
"2013-04-30 08:50:00",87742,19.02,86.9,283.6
"2013-04-30 08:55:00",87743,19.26,85.7,274.5
"2013-04-30 09:00:00",87744,19.46,84.4,271.9
"2013-04-30 09:05:00",87745,19.53,81.5,291.8
"2013-04-30 09:10:00",87746,19.76,80,295.8
"2013-04-30 09:15:00",87747,19.96,77.16,278.6
"2013-04-30 09:20:00",87748,20.07,75.56,295.4
"2013-04-30 09:25:00",87749,20.3,75.05,320.3
"2013-04-30 09:30:00",87750,20.4,74.78,357.7
"2013-04-30 09:35:00",87751,20.4,73.59,356.8
"2013-04-30 09:40:00",87752,20.64,74.91,362.4
"2013-04-30 09:45:00",87753,20.64,72.43,348.6
"2013-04-30 09:50:00",87754,20.78,70.9,367.1
"2013-04-30 09:55:00",87755,20.91,72.46,388.6
"2013-04-30 10:00:00",87756,21.42,71.4,684.9
"2013-04-30 10:05:00",87757,21.45,70.35,850
"2013-04-30 10:10:00",87758,21.92,68.48,1234
"2013-04-30 10:15:00",87759,21.65,66.23,892
"2013-04-30 10:20:00",87760,21.61,65.96,788.2
"2013-04-30 10:25:00",87761,21.64,66.97,539.9
"2013-04-30 10:30:00",87762,22.22,62.12,750.2
"2013-04-30 10:35:00",87763,22.46,62.49,852
"2013-04-30 10:40:00",87764,23.24,59.81,1303
"2013-04-30 10:45:00",87765,22.76,59.47,753.9
"2013-04-30 10:50:00",87766,22.63,61.13,562.4
"2013-04-30 10:55:00",87767,22.86,59.98,658.7
"2013-04-30 11:00:00",87768,23.44,58.58,715.9
"2013-04-30 11:05:00",87769,23.3,59.53,747.5
"2013-04-30 11:10:00",87770,23.1,61.54,769.2
"2013-04-30 11:15:00",87771,23.03,60.96,609.4
"2013-04-30 11:20:00",87772,23.07,60.11,631
"2013-04-30 11:25:00",87773,22.66,61.78,454.5
"2013-04-30 11:30:00",87774,22.83,62.12,417.8
"2013-04-30 11:35:00",87775,22.62,62.25,466.5
"2013-04-30 11:40:00",87776,22.69,61.81,461
"2013-04-30 11:45:00",87777,23.4,60.79,867
"2013-04-30 11:50:00",87778,24.21,58.88,1033
"2013-04-30 11:55:00",87779,24.24,58.2,1071
"2013-04-30 12:00:00",87780,23.8,59.32,982
"2013-04-30 12:05:00",87781,23.49,59.11,793.9
"2013-04-30 12:10:00",87782,23.32,60.23,859
"2013-04-30 12:15:00",87783,22.81,61.42,402.5
"2013-04-30 12:20:00",87784,22.4,64.34,263.4
"2013-04-30 12:25:00",87785,22.3,65.15,260.7
"2013-04-30 12:30:00",87786,22.4,65.08,306
"2013-04-30 12:35:00",87787,22.57,64.78,346.4
"2013-04-30 12:40:00",87788,22.91,62.37,439.5
"2013-04-30 12:45:00",87789,23.49,61.62,755.7
"2013-04-30 12:50:00",87790,23.62,59.92,854
"2013-04-30 12:55:00",87791,23.66,58.67,764.4
"2013-04-30 13:00:00",87792,23.89,59.04,717
"2013-04-30 13:05:00",87793,23.83,59.79,659
"2013-04-30 13:10:00",87794,23.79,61.55,682.6
"2013-04-30 13:15:00",87795,23.72,59.96,688.9
"2013-04-30 13:20:00",87796,24,59.68,702.3
"2013-04-30 13:25:00",87797,23.76,60.8,689
"2013-04-30 13:30:00",87798,23.59,62.03,653
"2013-04-30 13:35:00",87799,23.66,61.28,585.2
"2013-04-30 13:40:00",87800,23.83,59.41,553.1
"2013-04-30 13:45:00",87801,23.89,59.24,535.6
"2013-04-30 13:50:00",87802,23.89,58.7,510.7
"2013-04-30 13:55:00",87803,23.83,60.13,327.3
"2013-04-30 14:00:00",87804,23.35,61.69,279.6
"2013-04-30 14:05:00",87805,23.59,62.77,322.2
"2013-04-30 14:10:00",87806,23.42,61.11,289.8
"2013-04-30 14:15:00",87807,23.39,61.42,346.5
"2013-04-30 14:20:00",87808,23.69,62.94,393.3
"2013-04-30 14:25:00",87809,23.86,60.26,507.2
"2013-04-30 14:30:00",87810,24.34,58.36,470
"2013-04-30 14:35:00",87811,24.37,60.02,549.2
"2013-04-30 14:40:00",87812,24.74,57.61,567.2
"2013-04-30 14:45:00",87813,24.78,55.88,428.4
"2013-04-30 14:50:00",87814,24.71,56.32,494.6
"2013-04-30 14:55:00",87815,24.36,57.58,404.5
"2013-04-30 15:00:00",87816,24.09,56.79,414.4
"2013-04-30 15:05:00",87817,24.16,55.98,473.7
"2013-04-30 15:10:00",87818,23.85,56.69,306.6
"2013-04-30 15:15:00",87819,24.12,56.05,306.1
"2013-04-30 15:20:00",87820,24.09,55.64,244.2
"2013-04-30 15:25:00",87821,23.92,56.31,273
"2013-04-30 15:30:00",87822,24.12,55.43,309.8
"2013-04-30 15:35:00",87823,24.56,54.01,516.3
"2013-04-30 15:40:00",87824,24.56,54.75,578.5
"2013-04-30 15:45:00",87825,24.49,54.45,392.9
"2013-04-30 15:50:00",87826,23.82,56.42,143.6
"2013-04-30 15:55:00",87827,23.92,56.52,270.3
"2013-04-30 16:00:00",87828,23.88,56.89,131.2
"2013-04-30 16:05:00",87829,23.95,57.26,217.7
"2013-04-30 16:10:00",87830,23.92,56.45,246.4
"2013-04-30 16:15:00",87831,23.98,54.82,234.2
"2013-04-30 16:20:00",87832,23.98,53.05,209.5
"2013-04-30 16:25:00",87833,24.15,54.28,179
"2013-04-30 16:30:00",87834,24.05,52.89,111.6
"2013-04-30 16:35:00",87835,23.92,53.09,104.8
"2013-04-30 16:40:00",87836,24.09,55.77,115.7
"2013-04-30 16:45:00",87837,23.78,55.19,82.4
"2013-04-30 16:50:00",87838,22.83,63.07,65.56
"2013-04-30 16:55:00",87839,22.19,66.5,52.29
"2013-04-30 17:00:00",87840,21.81,68.43,35.49
"2013-04-30 17:05:00",87841,21.51,69.82,22.92
"2013-04-30 17:10:00",87842,21.34,70.94,14.57
"2013-04-30 17:15:00",87843,21.1,72.1,9.52
"2013-04-30 17:20:00",87844,20.9,73.06,5.977
"2013-04-30 17:25:00",87845,20.63,73.91,3.387
"2013-04-30 17:30:00",87846,20.46,74.72,1.473
"2013-04-30 17:35:00",87847,20.23,75.74,0.514
"2013-04-30 17:40:00",87848,20.06,76.26,0.16
"2013-04-30 17:45:00",87849,19.96,76.97,0.049
"2013-04-30 17:50:00",87850,19.87,77.29,0.016
"2013-04-30 17:55:00",87851,19.53,77.73,0.006
"2013-04-30 18:00:00",87852,19.23,79.06,0.002
"2013-04-30 18:05:00",87853,19.33,80.3,0.001
"2013-04-30 18:10:00",87854,19.4,80.2,0.001
"2013-04-30 18:15:00",87855,19.47,79.67,0
"2013-04-30 18:20:00",87856,19.5,79.33,0
"2013-04-30 18:25:00",87857,19.6,79.16,0
"2013-04-30 18:30:00",87858,19.47,79.5,0
"2013-04-30 18:35:00",87859,19.43,79.67,0.001
"2013-04-30 18:40:00",87860,19.36,79.57,0
"2013-04-30 18:45:00",87861,19.36,79.64,0.001
"2013-04-30 18:50:00",87862,19.3,79.84,0.001
"2013-04-30 18:55:00",87863,19.26,80,0.001
"2013-04-30 19:00:00",87864,19.23,80.2,0.001
"2013-04-30 19:05:00",87865,19.2,80.3,0.001
"2013-04-30 19:10:00",87866,19.23,80.4,0.002
"2013-04-30 19:15:00",87867,19.2,80.3,0.001
"2013-04-30 19:20:00",87868,19.1,81,0.001
"2013-04-30 19:25:00",87869,19,81.8,0.002
"2013-04-30 19:30:00",87870,19.1,82.1,0.001
"2013-04-30 19:35:00",87871,19.07,82,0.001
"2013-04-30 19:40:00",87872,19.07,81.9,0.001
"2013-04-30 19:45:00",87873,19.07,81.8,0.001
"2013-04-30 19:50:00",87874,19.01,81.8,0.001
"2013-04-30 19:55:00",87875,19.04,81.9,0.001
"2013-04-30 20:00:00",87876,19.04,81.9,0.001
"2013-04-30 20:05:00",87877,18.97,82.4,0
"2013-04-30 20:10:00",87878,18.94,83,0.001
"2013-04-30 20:15:00",87879,18.98,83.4,0.001
"2013-04-30 20:20:00",87880,18.91,83.6,0.001
"2013-04-30 20:25:00",87881,18.91,83.2,0
"2013-04-30 20:30:00",87882,18.98,83,0
"2013-04-30 20:35:00",87883,19.08,82.8,0.001
"2013-04-30 20:40:00",87884,19.15,82.9,0.001
"2013-04-30 20:45:00",87885,19.05,83.2,0.001
"2013-04-30 20:50:00",87886,18.91,83.3,0
"2013-04-30 20:55:00",87887,18.77,83.9,0
"2013-04-30 21:00:00",87888,18.74,84.8,0
"2013-04-30 21:05:00",87889,18.77,84.8,0
"2013-04-30 21:10:00",87890,18.74,84.9,0
"2013-04-30 21:15:00",87891,18.74,84.8,0
"2013-04-30 21:20:00",87892,18.74,84.6,0
"2013-04-30 21:25:00",87893,18.84,84.3,0
"2013-04-30 21:30:00",87894,18.84,84,0
"2013-04-30 21:35:00",87895,18.94,83.7,0
"2013-04-30 21:40:00",87896,18.88,83.4,0
"2013-04-30 21:45:00",87897,18.88,83.1,0
"2013-04-30 21:50:00",87898,18.88,82.7,0
"2013-04-30 21:55:00",87899,18.94,82.7,0
"2013-04-30 22:00:00",87900,18.98,82.6,0
"2013-04-30 22:05:00",87901,18.91,82.6,0
"2013-04-30 22:10:00",87902,18.91,82.4,0
"2013-04-30 22:15:00",87903,18.91,82.2,0
"2013-04-30 22:20:00",87904,18.94,83.1,0
"2013-04-30 22:25:00",87905,18.88,83.2,0
"2013-04-30 22:30:00",87906,18.88,83.1,0
"2013-04-30 22:35:00",87907,18.91,83.3,0
"2013-04-30 22:40:00",87908,18.91,83,0
"2013-04-30 22:45:00",87909,18.84,82.6,0
"2013-04-30 22:50:00",87910,18.88,82.8,0
"2013-04-30 22:55:00",87911,18.81,83,0
"2013-04-30 23:00:00",87912,18.74,83.3,0
"2013-04-30 23:05:00",87913,18.81,83.2,0
"2013-04-30 23:10:00",87914,18.81,83.3,0
"2013-04-30 23:15:00",87915,18.84,83,0
"2013-04-30 23:20:00",87916,18.81,82.9,0
"2013-04-30 23:25:00",87917,18.98,83.1,0
"2013-04-30 23:30:00",87918,18.84,83,0
"2013-04-30 23:35:00",87919,18.88,83.1,0
"2013-04-30 23:40:00",87920,18.84,82.9,0
"2013-04-30 23:45:00",87921,18.91,82.8,0
"2013-04-30 23:50:00",87922,18.94,82.7,0
"2013-04-30 23:55:00",87923,18.94,82.8,0
"2013-05-01 00:00:00",87924,18.81,83.1,0
"2013-05-01 00:05:00",87925,18.84,83.2,0
"2013-05-01 00:10:00",87926,18.84,83.3,0
"2013-05-01 00:15:00",87927,18.77,83.1,0
"2013-05-01 00:20:00",87928,18.88,83.1,0
"2013-05-01 00:25:00",87929,18.84,83.2,0
"2013-05-01 00:30:00",87930,18.81,83.7,0
"2013-05-01 00:35:00",87931,18.67,84.4,0
"2013-05-01 00:40:00",87932,18.6,84.8,0
"2013-05-01 00:45:00",87933,18.54,85,0
"2013-05-01 00:50:00",87934,18.43,85.3,0
"2013-05-01 00:55:00",87935,18.5,85.7,0
"2013-05-01 01:00:00",87936,18.4,85.7,0
"2013-05-01 01:05:00",87937,18.33,85.7,0
"2013-05-01 01:10:00",87938,18.13,85.9,0
"2013-05-01 01:15:00",87939,17.82,85.9,0
"2013-05-01 01:20:00",87940,17.96,86.8,0
"2013-05-01 01:25:00",87941,17.82,87.1,0
"2013-05-01 01:30:00",87942,17.79,87.3,0
"2013-05-01 01:35:00",87943,17.72,87.6,0
"2013-05-01 01:40:00",87944,17.69,87.7,0
"2013-05-01 01:45:00",87945,17.52,87.7,0
"2013-05-01 01:50:00",87946,17.41,87.6,0.001
"2013-05-01 01:55:00",87947,17.38,88.6,0.001
"2013-05-01 02:00:00",87948,17.45,88.9,0.001
"2013-05-01 02:05:00",87949,17.31,88.9,0.001
"2013-05-01 02:10:00",87950,17.18,89,0.001
"2013-05-01 02:15:00",87951,17.04,89.1,0.001
"2013-05-01 02:20:00",87952,16.87,89.3,0.002
"2013-05-01 02:25:00",87953,16.7,90,0.001
"2013-05-01 02:30:00",87954,16.84,90.5,0.001
"2013-05-01 02:35:00",87955,16.88,90.5,0.001
"2013-05-01 02:40:00",87956,16.74,90.6,0.002
"2013-05-01 02:45:00",87957,16.67,90.7,0.001
"2013-05-01 02:50:00",87958,16.64,91.2,0.001
"2013-05-01 02:55:00",87959,16.71,91.4,0.002
"2013-05-01 03:00:00",87960,16.61,91.3,0.001
"2013-05-01 03:05:00",87961,16.64,91.9,0.001
"2013-05-01 03:10:00",87962,16.71,91.7,0.001
"2013-05-01 03:15:00",87963,16.54,91.7,0.001
"2013-05-01 03:20:00",87964,16.47,91.7,0
"2013-05-01 03:25:00",87965,16.68,92.3,0
"2013-05-01 03:30:00",87966,16.75,92.2,0.001
"2013-05-01 03:35:00",87967,16.65,92,0.001
"2013-05-01 03:40:00",87968,16.51,91.9,0.001
"2013-05-01 03:45:00",87969,16.34,92,0.002
"2013-05-01 03:50:00",87970,16.28,92.2,0.001
"2013-05-01 03:55:00",87971,16.44,92.6,0.001
"2013-05-01 04:00:00",87972,16.38,92.6,0.001
"2013-05-01 04:05:00",87973,16.28,92.8,0.001
"2013-05-01 04:10:00",87974,16.34,92.8,0.001
"2013-05-01 04:15:00",87975,15.56,91.7,0.002
"2013-05-01 04:20:00",87976,15.12,92.5,0.001
"2013-05-01 04:25:00",87977,15.12,92.8,0.001
"2013-05-01 04:30:00",87978,15.39,93.2,0.001
"2013-05-01 04:35:00",87979,15.36,93,0.001
"2013-05-01 04:40:00",87980,15.22,93,0.002
"2013-05-01 04:45:00",87981,15.7,93.7,0.001
"2013-05-01 04:50:00",87982,14.82,92.5,0.001
"2013-05-01 04:55:00",87983,14.72,92.9,0.001
"2013-05-01 05:00:00",87984,14.78,93.5,0.001
"2013-05-01 05:05:00",87985,14.95,93.3,0
"2013-05-01 05:10:00",87986,15.02,93.6,0.001
"2013-05-01 05:15:00",87987,15.43,94.1,0.001
"2013-05-01 05:20:00",87988,15.7,94.1,0.001
"2013-05-01 05:25:00",87989,15.84,93.8,0
"2013-05-01 05:30:00",87990,15.77,93.5,0.001
"2013-05-01 05:35:00",87991,15.77,93.8,0.001
"2013-05-01 05:40:00",87992,16.11,94.1,0
"2013-05-01 05:45:00",87993,16.21,94,0
"2013-05-01 05:50:00",87994,16.35,94,0.001
"2013-05-01 05:55:00",87995,16.48,94.1,0.002
"2013-05-01 06:00:00",87996,16.58,94,0.004
"2013-05-01 06:05:00",87997,16.58,94,0.011
"2013-05-01 06:10:00",87998,16.62,94,0.038
"2013-05-01 06:15:00",87999,16.72,94,0.114
"2013-05-01 06:20:00",88000,16.82,94,0.346
"2013-05-01 06:25:00",88001,16.96,94,0.915
"2013-05-01 06:30:00",88002,16.89,94,1.853
"2013-05-01 06:35:00",88003,16.89,94,3.338
"2013-05-01 06:40:00",88004,17.03,94.1,5.326
"2013-05-01 06:45:00",88005,17.13,94,7.847
"2013-05-01 06:50:00",88006,17.09,94.1,11.27
"2013-05-01 06:55:00",88007,17.16,94.1,17.11
"2013-05-01 07:00:00",88008,17.26,94,21.9
"2013-05-01 07:05:00",88009,17.23,94,26.97
"2013-05-01 07:10:00",88010,17.2,94,32.25
"2013-05-01 07:15:00",88011,17.23,93.8,35.76
"2013-05-01 07:20:00",88012,17.19,93.7,41.55
"2013-05-01 07:25:00",88013,17.33,93.5,48.58
"2013-05-01 07:30:00",88014,17.43,93.3,53.97
"2013-05-01 07:35:00",88015,17.53,92.9,61.75
"2013-05-01 07:40:00",88016,17.36,92.4,68.41
"2013-05-01 07:45:00",88017,17.63,92.3,72.89
"2013-05-01 07:50:00",88018,17.56,91.6,77.13
"2013-05-01 07:55:00",88019,17.83,91.7,79.51
"2013-05-01 08:00:00",88020,17.76,91.2,89.2
"2013-05-01 08:05:00",88021,17.56,90.3,99.2
"2013-05-01 08:10:00",88022,17.56,89.8,112.9
"2013-05-01 08:15:00",88023,17.59,89.9,123.2
"2013-05-01 08:20:00",88024,17.59,89.7,134.6
"2013-05-01 08:25:00",88025,17.59,89.1,154.3
"2013-05-01 08:30:00",88026,17.76,88.8,165.3
"2013-05-01 08:35:00",88027,17.66,88.5,182.3
"2013-05-01 08:40:00",88028,17.89,88.3,211.8
"2013-05-01 08:45:00",88029,18.13,87.9,260.4
"2013-05-01 08:50:00",88030,18.13,86.9,242.8
"2013-05-01 08:55:00",88031,18.13,86.3,248.4
"2013-05-01 09:00:00",88032,18.16,85.7,297.4
"2013-05-01 09:05:00",88033,18.43,86.1,447.7
"2013-05-01 09:10:00",88034,18.84,84.3,884
"2013-05-01 09:15:00",88035,18.88,83.3,897
"2013-05-01 09:20:00",88036,19.32,81.8,986
"2013-05-01 09:25:00",88037,20,77.36,998
"2013-05-01 09:30:00",88038,20.78,75.22,1020
"2013-05-01 09:35:00",88039,20.16,76.71,1079
"2013-05-01 09:40:00",88040,20.23,75.86,1098
"2013-05-01 09:45:00",88041,20.09,76.12,1115
"2013-05-01 09:50:00",88042,20.32,76.86,1140
"2013-05-01 09:55:00",88043,20.63,75.47,1152
"2013-05-01 10:00:00",88044,20.56,74.38,1176
"2013-05-01 10:05:00",88045,20.56,76.52,1144
"2013-05-01 10:10:00",88046,20.89,76.42,1226
"2013-05-01 10:15:00",88047,21.27,72.2,1247
"2013-05-01 10:20:00",88048,20.96,73.73,1265
"2013-05-01 10:25:00",88049,21.54,71.69,1307
"2013-05-01 10:30:00",88050,21.44,70.81,1336
"2013-05-01 10:35:00",88051,21.44,70.47,1293
"2013-05-01 10:40:00",88052,21.81,70.61,1370
"2013-05-01 10:45:00",88053,22.25,66.6,789.1
"2013-05-01 10:50:00",88054,22.86,65.04,346.2
"2013-05-01 10:55:00",88055,22.73,64.15,365
"2013-05-01 11:00:00",88056,22.93,64.6,419.3
"2013-05-01 11:05:00",88057,23.3,64.76,465.3
"2013-05-01 11:10:00",88058,23.85,63.2,501.8
"2013-05-01 11:15:00",88059,23.78,60.83,577.4
"2013-05-01 11:20:00",88060,23.58,62.69,602.3
"2013-05-01 11:25:00",88061,23.81,62.52,591.8
"2013-05-01 11:30:00",88062,24.19,61.1,611.1
"2013-05-01 11:35:00",88063,24.09,61.4,609.2
"2013-05-01 11:40:00",88064,24.36,58.75,641.7
"2013-05-01 11:45:00",88065,24.76,57.73,743
"2013-05-01 11:50:00",88066,25,56.44,818
"2013-05-01 11:55:00",88067,24.66,59.84,811
"2013-05-01 12:00:00",88068,24.56,57.84,703.1
"2013-05-01 12:05:00",88069,25.2,56.95,924
"2013-05-01 12:10:00",88070,25.67,54.94,917
"2013-05-01 12:15:00",88071,25.36,57.32,746.3
"2013-05-01 12:20:00",88072,25.53,56.36,410.1
"2013-05-01 12:25:00",88073,25.63,54.19,374
"2013-05-01 12:30:00",88074,25.39,56.46,421.3
"2013-05-01 12:35:00",88075,25.73,53.85,635.7
"2013-05-01 12:40:00",88076,26.14,53.17,608.7
"2013-05-01 12:45:00",88077,26.24,51.37,633.9
"2013-05-01 12:50:00",88078,26.47,49.74,621.3
"2013-05-01 12:55:00",88079,26.47,51.13,558.4
"2013-05-01 13:00:00",88080,26.51,51.23,594.3
"2013-05-01 13:05:00",88081,26.78,49.06,692.8
"2013-05-01 13:10:00",88082,27.12,50.18,637.6
"2013-05-01 13:15:00",88083,27.12,48.55,667.5
"2013-05-01 13:20:00",88084,26.98,46.95,507.9
"2013-05-01 13:25:00",88085,27.15,49.09,647.9
"2013-05-01 13:30:00",88086,27.36,45.49,583.1
"2013-05-01 13:35:00",88087,27.53,45.73,532.6
"2013-05-01 13:40:00",88088,27.76,44.81,513.1
"2013-05-01 13:45:00",88089,27.83,42.88,510.7
"2013-05-01 13:50:00",88090,27.97,42.37,550.2
"2013-05-01 13:55:00",88091,28.04,43.32,497.1
"2013-05-01 14:00:00",88092,28.14,44.14,538.1
"2013-05-01 14:05:00",88093,28.41,42.13,517.8
"2013-05-01 14:10:00",88094,28.1,42,514.1
"2013-05-01 14:15:00",88095,27.9,43.32,460.6
"2013-05-01 14:20:00",88096,27.8,43.25,419.9
"2013-05-01 14:25:00",88097,28,43.83,528.6
"2013-05-01 14:30:00",88098,28.06,40.5,624.4
"2013-05-01 14:35:00",88099,28.3,40.57,466.9
"2013-05-01 14:40:00",88100,27.72,41.62,209.1
"2013-05-01 14:45:00",88101,27.25,38.8,195.9
"2013-05-01 14:50:00",88102,27.14,41.04,165.9
"2013-05-01 14:55:00",88103,26.9,46.84,117.6
"2013-05-01 15:00:00",88104,26.49,45.58,85.7
"2013-05-01 15:05:00",88105,26.36,47.86,86
"2013-05-01 15:10:00",88106,26.26,45.99,77.55
"2013-05-01 15:15:00",88107,25.95,49.69,107.5
"2013-05-01 15:20:00",88108,26.22,51.22,234
"2013-05-01 15:25:00",88109,27.04,49.35,296.6
"2013-05-01 15:30:00",88110,27.11,39.92,330.3
"2013-05-01 15:35:00",88111,27.31,42.43,368.1
"2013-05-01 15:40:00",88112,26.91,40.12,146.8
"2013-05-01 15:45:00",88113,26.74,36.05,105.6
"2013-05-01 15:50:00",88114,26.7,46.47,285.3
"2013-05-01 15:55:00",88115,25.55,53.5,104.8
"2013-05-01 16:00:00",88116,24.67,58.32,336
"2013-05-01 16:05:00",88117,24.43,56.99,261.8
"2013-05-01 16:10:00",88118,24.26,59.71,314.6
"2013-05-01 16:15:00",88119,23.85,60.66,184.1
"2013-05-01 16:20:00",88120,23.58,62.8,161.9
"2013-05-01 16:25:00",88121,23.24,62.97,110.4
