"TOA5","ROS_4","CR1000","33752","CR1000.Std.19","CPU:ROS04.ROS09.29.6.2012.CR1","44527","ROS04Table05min"
"TIMESTAMP","RECORD","AirTC","RH","PPFD_Avg"
"TS","RN","Deg C","%","umol m-2 s-1"
"","","Smp","Smp","Avg"
"2013-07-31 00:05:00",114132,11.73,86.4,-0.002
"2013-07-31 00:10:00",114133,11.67,86.1,-0.002
"2013-07-31 00:15:00",114134,11.6,86,-0.002
"2013-07-31 00:20:00",114135,11.6,86.1,-0.002
"2013-07-31 00:25:00",114136,11.6,85.6,-0.002
"2013-07-31 00:30:00",114137,11.61,84.8,-0.002
"2013-07-31 00:35:00",114138,11.71,84.3,-0.002
"2013-07-31 00:40:00",114139,11.68,83.6,-0.002
"2013-07-31 00:45:00",114140,11.64,82.9,-0.002
"2013-07-31 00:50:00",114141,11.71,82.8,-0.001
"2013-07-31 00:55:00",114142,11.85,82.6,-0.002
"2013-07-31 01:00:00",114143,12.12,82.2,-0.001
"2013-07-31 01:05:00",114144,12.25,81.3,-0.002
"2013-07-31 01:10:00",114145,12.32,80.6,-0.002
"2013-07-31 01:15:00",114146,12.39,80.2,-0.002
"2013-07-31 01:20:00",114147,12.39,80.1,-0.002
"2013-07-31 01:25:00",114148,12.46,79.9,-0.002
"2013-07-31 01:30:00",114149,12.52,79.26,-0.002
"2013-07-31 01:35:00",114150,12.46,79.05,-0.002
"2013-07-31 01:40:00",114151,12.59,78.85,-0.002
"2013-07-31 01:45:00",114152,12.62,78.51,-0.002
"2013-07-31 01:50:00",114153,12.69,78.28,-0.002
"2013-07-31 01:55:00",114154,12.73,77.97,-0.002
"2013-07-31 02:00:00",114155,12.83,77.8,-0.002
"2013-07-31 02:05:00",114156,12.9,77.64,-0.002
"2013-07-31 02:10:00",114157,12.93,77.74,-0.001
"2013-07-31 02:15:00",114158,12.93,77.5,-0.001
"2013-07-31 02:20:00",114159,13.13,76.65,-0.002
"2013-07-31 02:25:00",114160,13.2,76.55,-0.002
"2013-07-31 02:30:00",114161,13.3,75.74,-0.002
"2013-07-31 02:35:00",114162,13.4,75.06,-0.002
"2013-07-31 02:40:00",114163,13.36,74.92,-0.002
"2013-07-31 02:45:00",114164,13.29,74.95,-0.002
"2013-07-31 02:50:00",114165,13.32,75.12,-0.001
"2013-07-31 02:55:00",114166,13.36,75.25,-0.002
"2013-07-31 03:00:00",114167,13.32,75.59,-0.002
"2013-07-31 03:05:00",114168,13.32,75.89,-0.003
"2013-07-31 03:10:00",114169,13.35,75.93,-0.003
"2013-07-31 03:15:00",114170,13.29,76.03,-0.002
