"TOA5","ROS_3","CR1000","42709","CR1000.Std.22","CPU:ROS03.ROS10.29.6.2012.CR1","17082","ROS03Table05min"
"TIMESTAMP","RECORD","AirTC","RH","PPFD_Avg"
"TS","RN","Deg C","%","umol m-2 s-1"
"","","Smp","Smp","Avg"
"2013-04-29 08:05:00",11908,-154.1,-105.2,-0.04
"2013-04-29 08:10:00",11909,-154.7,-105.7,-0.04
"2013-04-29 08:15:00",11910,-155.4,-106.2,-0.04
"2013-04-29 08:20:00",11911,-155.9,-106.7,-0.042
"2013-04-29 08:25:00",11912,-156.6,-107.3,-0.041
"2013-04-29 08:30:00",11913,-157.2,-107.8,-0.041
"2013-04-29 08:35:00",11914,-157.7,-108.3,-0.041
"2013-04-29 08:40:00",11915,-158.3,-108.8,-0.039
"2013-04-29 08:45:00",11916,-158.9,-109.4,-0.038
"2013-04-29 08:50:00",11917,-159.5,-109.8,-0.037
"2013-04-29 08:55:00",11918,-160,-110.3,-0.041
"2013-04-29 09:00:00",11919,-160.5,-110.7,-0.039
"2013-04-29 09:05:00",11920,-160.7,-111,-0.038
"2013-04-29 09:10:00",11921,-160.7,-111,-0.038
"2013-04-29 09:15:00",11922,-160.6,-111,-0.042
"2013-04-29 09:20:00",11923,-160.3,-110.8,-0.042
"2013-04-29 09:25:00",11924,-159.8,-110.4,-0.042
"2013-04-29 09:30:00",11925,-159.4,-110,-0.039
"2013-04-29 09:35:00",11926,-158.7,-109.6,-0.039
"2013-04-29 09:40:00",11927,-158.3,-109.2,-0.04
"2013-04-29 09:45:00",11928,-157.8,-108.8,-0.039
"2013-04-29 09:50:00",11929,-157.2,-108.3,-0.037
"2013-04-29 09:55:00",11930,-156.5,-107.8,-0.037
"2013-04-29 10:00:00",11931,-155.7,-107.2,-0.039
"2013-04-29 10:05:00",11932,-154.7,-106.3,-0.042
"2013-04-29 10:10:00",11933,-153.7,-105.5,-0.043
"2013-04-29 10:15:00",11934,-152.9,-104.8,-0.043
"2013-04-29 10:20:00",11935,-152.1,-104.1,-0.04
"2013-04-29 10:25:00",11936,-151.6,-103.6,-0.038
"2013-04-29 10:30:00",11937,-151.2,-103.2,-0.038
"2013-04-29 10:35:00",11938,-150.9,-102.9,-0.039
"2013-04-29 10:40:00",11939,-150.6,-102.7,-0.039
"2013-04-29 10:45:00",11940,-150.6,-102.6,-0.041
"2013-04-29 10:50:00",11941,-150.6,-102.6,-0.037
"2013-04-29 10:55:00",11942,-150.7,-102.6,-0.038
"2013-04-29 11:00:00",11943,-150.9,-102.7,-0.04
"2013-04-29 11:05:00",11944,-151.2,-103,-0.04
