"TOA5","ROS_3","CR1000","42709","CR1000.Std.22","CPU:ROS03.ROS10.29.6.2012.CR1","17082","ROS03Table05min"
"TIMESTAMP","RECORD","AirTC","RH","PPFD_Avg"
"TS","RN","Deg C","%","umol m-2 s-1"
"","","Smp","Smp","Avg"
"2013-03-30 08:05:00",3268,-162.2,-112.4,-0.051
"2013-03-30 08:10:00",3269,-162.3,-112.5,-0.051
"2013-03-30 08:15:00",3270,-162.3,-112.5,-0.051
"2013-03-30 08:20:00",3271,-162.3,-112.5,-0.051
"2013-03-30 08:25:00",3272,-162.3,-112.6,-0.051
"2013-03-30 08:30:00",3273,-162.3,-112.6,-0.052
"2013-03-30 08:35:00",3274,-162.4,-112.7,-0.052
"2013-03-30 08:40:00",3275,-162.6,-112.8,-0.052
"2013-03-30 08:45:00",3276,-162.6,-112.8,-0.053
"2013-03-30 08:50:00",3277,-162.7,-112.9,-0.053
"2013-03-30 08:55:00",3278,-162.8,-112.9,-0.053
"2013-03-30 09:00:00",3279,-162.7,-113,-0.054
"2013-03-30 09:05:00",3280,-162.5,-112.8,-0.054
"2013-03-30 09:10:00",3281,-162.3,-112.6,-0.053
"2013-03-30 09:15:00",3282,-162.2,-112.5,-0.053
"2013-03-30 09:20:00",3283,-162.1,-112.5,-0.053
"2013-03-30 09:25:00",3284,-161.9,-112.4,-0.054
"2013-03-30 09:30:00",3285,-161.6,-112.1,-0.055
"2013-03-30 09:35:00",3286,-161.3,-111.8,-0.056
"2013-03-30 09:40:00",3287,-161,-111.6,-0.055
"2013-03-30 09:45:00",3288,-160.7,-111.3,-0.055
"2013-03-30 09:50:00",3289,-160.6,-111.2,-0.055
"2013-03-30 09:55:00",3290,-160.3,-111,-0.053
"2013-03-30 10:00:00",3291,-160,-110.7,-0.052
"2013-03-30 10:05:00",3292,-159.8,-110.5,-0.052
"2013-03-30 10:10:00",3293,-159.6,-110.4,-0.052
"2013-03-30 10:15:00",3294,-159.3,-110.1,-0.053
"2013-03-30 10:20:00",3295,-159,-109.9,-0.054
"2013-03-30 10:25:00",3296,-158.7,-109.7,-0.055
"2013-03-30 10:30:00",3297,-158.5,-109.5,-0.055
"2013-03-30 10:35:00",3298,-158.4,-109.4,-0.053
"2013-03-30 10:40:00",3299,-158.3,-109.4,-0.052
"2013-03-30 10:45:00",3300,-158.3,-109.3,-0.05
"2013-03-30 10:50:00",3301,-158.3,-109.3,-0.05
"2013-03-30 10:55:00",3302,-158.3,-109.3,-0.05
"2013-03-30 11:00:00",3303,-158.5,-109.4,-0.051
"2013-03-30 11:05:00",3304,-158.6,-109.5,-0.05
