"TOA5","ROS_1","CR1000","33754","CR1000.Std.19","CPU:ROS01.ROS08.29.6.2012.CR1","13","ROS01Table05min"
"TIMESTAMP","RECORD","AirTC","RH","PPFD_Avg"
"2013-05-31 03:35:00",96609,11.44,96.4,0.001
"2013-05-31 03:40:00",96610,11.5,96.5,0.001
"2013-05-31 03:45:00",96611,11.57,96.6,0.001
"2013-05-31 03:50:00",96612,11.54,96.6,0.001
"2013-05-31 03:55:00",96613,11.37,96.5,0.001
"2013-05-31 04:00:00",96614,11.3,96.5,0.002
"2013-05-31 04:05:00",96615,11.17,96.5,0
"2013-05-31 04:10:00",96616,11.13,96.5,0.001
"2013-05-31 04:15:00",96617,10.89,96.5,0
"2013-05-31 04:20:00",96618,10.79,96.7,0.001
"2013-05-31 04:25:00",96619,10.86,96.8,0.001
"2013-05-31 04:30:00",96620,10.93,96.8,0.001
"2013-05-31 04:35:00",96621,11,96.9,0
"2013-05-31 04:40:00",96622,11.2,96.9,0.001
"2013-05-31 04:45:00",96623,11.23,96.8,0
"2013-05-31 04:50:00",96624,11.27,96.7,0.001
"2013-05-31 04:55:00",96625,11.27,96.8,0.001
"2013-05-31 05:00:00",96626,11.06,96.7,0.001
"2013-05-31 05:05:00",96627,10.96,96.6,0.001
"2013-05-31 05:10:00",96628,11,96.7,0.001
"2013-05-31 05:15:00",96629,10.83,96.7,0.001
"2013-05-31 05:20:00",96630,10.56,96.6,0.001
"2013-05-31 05:25:00",96631,10.59,96.7,0
"2013-05-31 05:30:00",96632,10.52,96.8,0.001
"2013-05-31 05:35:00",96633,10.59,96.8,0.001
"2013-05-31 05:40:00",96634,10.69,96.9,0.001
"2013-05-31 05:45:00",96635,10.63,96.9,0.001
"2013-05-31 05:50:00",96636,10.56,97,0.001
"2013-05-31 05:55:00",96637,10.42,96.9,0.001
"2013-05-31 06:00:00",96638,10.29,96.9,0.001
"2013-05-31 06:05:00",96639,10.32,96.9,0.001
"2013-05-31 06:10:00",96640,10.12,96.9,0.002
"2013-05-31 06:15:00",96641,9.95,96.9,0.002
"2013-05-31 06:20:00",96642,9.85,96.9,0.005
"2013-05-31 06:25:00",96643,10.02,97.3,0.015
"2013-05-31 06:30:00",96644,10.22,97.3,0.045
"2013-05-31 06:35:00",96645,10.29,97.2,0.137
"2013-05-31 06:40:00",96646,10.36,97.2,0.396
"2013-05-31 06:45:00",96647,10.36,97.2,0.963
"2013-05-31 06:50:00",96648,10.09,97.1,2.074
"2013-05-31 06:55:00",96649,10.16,97.2,3.697
"2013-05-31 07:00:00",96650,10.26,97.2,5.837
"2013-05-31 07:05:00",96651,10.46,97.3,8.61
"2013-05-31 07:10:00",96652,10.67,97.2,11.74
"2013-05-31 07:15:00",96653,10.87,97.3,16.08
"2013-05-31 07:20:00",96654,11,97.3,19.36
"2013-05-31 07:25:00",96655,11.21,97.3,26.7
"2013-05-31 07:30:00",96656,11.34,97.2,34.42
"2013-05-31 07:35:00",96657,11.54,97.1,38.29
"2013-05-31 07:40:00",96658,11.61,97.1,48.07
"2013-05-31 07:45:00",96659,11.85,97,55.23
"2013-05-31 07:50:00",96660,11.95,97,62.13
"2013-05-31 07:55:00",96661,12.08,97,69.26
"2013-05-31 08:00:00",96662,12.18,97,73.7
"2013-05-31 08:05:00",96663,12.25,97,85.9
"2013-05-31 08:10:00",96664,12.52,97.1,98.1
"2013-05-31 08:15:00",96665,12.69,97.1,101.4
"2013-05-31 08:20:00",96666,12.89,97.2,110.9
"2013-05-31 08:25:00",96667,12.89,97.1,117.3
"2013-05-31 08:30:00",96668,12.99,97.1,127.7
"2013-05-31 08:35:00",96669,12.95,97,133
"2013-05-31 08:40:00",96670,13.22,97.1,148.5
"2013-05-31 08:45:00",96671,13.25,97.1,154.7
"2013-05-31 08:50:00",96672,13.08,96.9,179.5
"2013-05-31 08:55:00",96673,13.12,97,251.1
"2013-05-31 09:00:00",96674,13.25,97.1,247.6
"2013-05-31 09:05:00",96675,13.89,97.2,272.7
"2013-05-31 09:10:00",96676,13.99,97.3,238.7
"2013-05-31 09:15:00",96677,14.13,97.1,240.6
"2013-05-31 09:20:00",96678,14.43,97.1,222.2
"2013-05-31 09:25:00",96679,14.86,97.2,197.5
"2013-05-31 09:30:00",96680,14.93,96.8,622.3
"2013-05-31 09:35:00",96681,15.23,96.4,769.6
"2013-05-31 09:40:00",96682,15.64,96,793
"2013-05-31 09:45:00",96683,15.84,95.2,809
"2013-05-31 09:50:00",96684,16.58,94.3,824
"2013-05-31 09:55:00",96685,16.85,93.1,840
"2013-05-31 10:00:00",96686,17.32,91.3,843
"2013-05-31 10:05:00",96687,17.05,91.4,850
"2013-05-31 10:10:00",96688,17.22,91.1,894
"2013-05-31 10:15:00",96689,17.76,86.9,811
"2013-05-31 10:20:00",96690,18.23,85.3,218.4
"2013-05-31 10:25:00",96691,18.87,83,207.3
"2013-05-31 10:30:00",96692,18.96,79.11,518.1
"2013-05-31 10:35:00",96693,19.4,74.65,958
"2013-05-31 10:40:00",96694,19.29,75.93,1009
"2013-05-31 10:45:00",96695,19.16,74.27,1026
"2013-05-31 10:50:00",96696,19.39,74.61,1054
"2013-05-31 10:55:00",96697,19.76,71.03,1068
"2013-05-31 11:00:00",96698,19.72,71.06,1050
"2013-05-31 11:05:00",96699,19.99,70.72,1106
"2013-05-31 11:10:00",96700,20.39,70.79,1113
"2013-05-31 11:15:00",96701,20.83,67.98,777
"2013-05-31 11:20:00",96702,21.24,68.08,339.7
"2013-05-31 11:25:00",96703,21.2,66.87,374
"2013-05-31 11:30:00",96704,21.54,66.73,421.1
"2013-05-31 11:35:00",96705,21.81,65.69,465.7
"2013-05-31 11:40:00",96706,21.7,64.5,509.8
"2013-05-31 11:45:00",96707,22.24,65.79,509.4
"2013-05-31 11:50:00",96708,22.14,65.61,473.3
"2013-05-31 11:55:00",96709,22.41,67.2,456.1
"2013-05-31 12:00:00",96710,22.85,64.16,492
"2013-05-31 12:05:00",96711,22.91,63.35,522.7
"2013-05-31 12:10:00",96712,23.01,64.33,514.4
"2013-05-31 12:15:00",96713,23.59,63.52,529.2
"2013-05-31 12:20:00",96714,23.85,61.76,555.6
"2013-05-31 12:25:00",96715,24.33,61.66,562.3
"2013-05-31 12:30:00",96716,24.63,60.11,559.9
"2013-05-31 12:35:00",96717,24.73,61.08,543.7
"2013-05-31 12:40:00",96718,25.06,61.22,546.2
"2013-05-31 12:45:00",96719,24.89,58.18,553.4
"2013-05-31 12:50:00",96720,25.6,60.07,535.4
"2013-05-31 12:55:00",96721,25.36,56.9,495.6
"2013-05-31 13:00:00",96722,25.94,54.84,449.1
"2013-05-31 13:05:00",96723,25.97,54.77,411.7
"2013-05-31 13:10:00",96724,26.41,54,391.3
"2013-05-31 13:15:00",96725,26.77,46.14,408.8
"2013-05-31 13:20:00",96726,27.38,45.29,411.3
"2013-05-31 13:25:00",96727,27.55,41.88,401
"2013-05-31 13:30:00",96728,27.55,44.72,377.4
"2013-05-31 13:35:00",96729,27.78,39.72,347.4
"2013-05-31 13:40:00",96730,28.22,42.56,322.2
"2013-05-31 13:45:00",96731,27.91,40.09,307.2
"2013-05-31 13:50:00",96732,27.64,46,301.8
"2013-05-31 13:55:00",96733,27.21,43.7,290.2
"2013-05-31 14:00:00",96734,27.27,46.23,283.3
"2013-05-31 14:05:00",96735,27.71,40.97,477.2
"2013-05-31 14:10:00",96736,27.31,45.25,479.9
"2013-05-31 14:15:00",96737,27.81,41.24,472.6
"2013-05-31 14:20:00",96738,27.75,43.57,462.5
"2013-05-31 14:25:00",96739,27.41,43.87,461.7
"2013-05-31 14:30:00",96740,27.54,42.45,393.7
"2013-05-31 14:35:00",96741,27.91,43.03,306.7
"2013-05-31 14:40:00",96742,27.57,41.48,312.1
"2013-05-31 14:45:00",96743,27.14,44.75,292.6
"2013-05-31 14:50:00",96744,27.2,42.93,256.6
"2013-05-31 14:55:00",96745,26.26,40.83,243.6
"2013-05-31 15:00:00",96746,26.02,42.15,508.7
"2013-05-31 15:05:00",96747,25.89,46.7,332.6
"2013-05-31 15:10:00",96748,25.72,46.77,217
"2013-05-31 15:15:00",96749,25.69,45.15,414.6
"2013-05-31 15:20:00",96750,25.28,41.81,454.8
"2013-05-31 15:25:00",96751,25.49,40.33,220
"2013-05-31 15:30:00",96752,25.89,41.17,147.6
"2013-05-31 15:35:00",96753,25.69,43.03,243.7
"2013-05-31 15:40:00",96754,25.42,42.99,161.8
"2013-05-31 15:45:00",96755,25.92,47.65,140
"2013-05-31 15:50:00",96756,26.03,45.19,276.6
"2013-05-31 15:55:00",96757,24.58,42.76,256.6
"2013-05-31 16:00:00",96758,25.39,44.85,109.8
"2013-05-31 16:05:00",96759,25.52,46.54,86.4
"2013-05-31 16:10:00",96760,24.95,51.29,88.7
"2013-05-31 16:15:00",96761,24.41,53.28,150.5
"2013-05-31 16:20:00",96762,24.31,54.9,128.4
"2013-05-31 16:25:00",96763,24.07,55.3,104.7
"2013-05-31 16:30:00",96764,23.83,57.49,84.5
"2013-05-31 16:35:00",96765,23.09,57.7,61.33
"2013-05-31 16:40:00",96766,22.32,59.62,44.37
"2013-05-31 16:45:00",96767,22.52,62.65,32.95
"2013-05-31 16:50:00",96768,22.86,65.39,17.18
"2013-05-31 16:55:00",96769,22.22,67.18,12.02
"2013-05-31 17:00:00",96770,21.68,69.34,7.482
"2013-05-31 17:05:00",96771,21.18,71.67,3.967
"2013-05-31 17:10:00",96772,19.73,72.14,1.824
"2013-05-31 17:15:00",96773,20.07,74.03,0.719
"2013-05-31 17:20:00",96774,18.55,74.17,0.243
"2013-05-31 17:25:00",96775,18.29,75.96,0.081
"2013-05-31 17:30:00",96776,17.95,76.27,0.028
"2013-05-31 17:35:00",96777,17.71,77.08,0.009
"2013-05-31 17:40:00",96778,17.28,74.08,0.003
"2013-05-31 17:45:00",96779,16.84,76.78,0.002
"2013-05-31 17:50:00",96780,16.1,77.59,0.001
"2013-05-31 17:55:00",96781,15.9,78.54,0
"2013-05-31 18:00:00",96782,15.63,79.82,0.001
"2013-05-31 18:05:00",96783,15.5,81.2,0
"2013-05-31 18:10:00",96784,15.33,82.2,0.001
"2013-05-31 18:15:00",96785,15.27,83.1,0
"2013-05-31 18:20:00",96786,15.07,83.6,0.001
"2013-05-31 18:25:00",96787,14.9,85,0.001
"2013-05-31 18:30:00",96788,14.8,85.2,0
"2013-05-31 18:35:00",96789,15.14,86.3,0
"2013-05-31 18:40:00",96790,14.83,86.4,0
"2013-05-31 18:45:00",96791,16.52,88.6,0
"2013-05-31 18:50:00",96792,16.46,88.6,0
"2013-05-31 18:55:00",96793,16.36,89.1,0
"2013-05-31 19:00:00",96794,16.26,89.2,0
"2013-05-31 19:05:00",96795,16.16,89.4,0
"2013-05-31 19:10:00",96796,16.16,90,0.001
"2013-05-31 19:15:00",96797,16.27,90.6,0.001
"2013-05-31 19:20:00",96798,14.17,88.7,0.001
"2013-05-31 19:25:00",96799,14.14,89.1,0.001
"2013-05-31 19:30:00",96800,13.97,89.3,0
"2013-05-31 19:35:00",96801,13.67,89.2,0
"2013-05-31 19:40:00",96802,13.53,89.5,0.001
"2013-05-31 19:45:00",96803,13.5,89.8,0.001
"2013-05-31 19:50:00",96804,13.47,89.9,0.001
"2013-05-31 19:55:00",96805,15.19,91.5,0.001
"2013-05-31 20:00:00",96806,14.95,91.7,0.001
"2013-05-31 20:05:00",96807,14.92,91.9,0
"2013-05-31 20:10:00",96808,14.99,92.5,0
"2013-05-31 20:15:00",96809,15.16,93,0
"2013-05-31 20:20:00",96810,15.19,93.5,0
"2013-05-31 20:25:00",96811,15.43,93.7,0
"2013-05-31 20:30:00",96812,15.57,93.7,0
"2013-05-31 20:35:00",96813,15.63,94.3,0
"2013-05-31 20:40:00",96814,15.64,94.3,0
"2013-05-31 20:45:00",96815,15.5,94.3,0
"2013-05-31 20:50:00",96816,15.6,94.5,0
"2013-05-31 20:55:00",96817,15.43,93.9,0
"2013-05-31 21:00:00",96818,14.96,93.6,0
"2013-05-31 21:05:00",96819,14.29,93.1,0
"2013-05-31 21:10:00",96820,13.58,92.8,0
"2013-05-31 21:15:00",96821,13.58,93.8,0
"2013-05-31 21:20:00",96822,13.68,94.1,0
"2013-05-31 21:25:00",96823,13.65,94.3,0
"2013-05-31 21:30:00",96824,13.88,94.4,0
"2013-05-31 21:35:00",96825,14.02,94.6,0
"2013-05-31 21:40:00",96826,14.25,94.7,0
"2013-05-31 21:45:00",96827,14.29,94.6,0.001
"2013-05-31 21:50:00",96828,13.88,94.1,0
"2013-05-31 21:55:00",96829,13.95,94.6,0
"2013-05-31 22:00:00",96830,14.26,94.9,0
"2013-05-31 22:05:00",96831,13.75,94.1,0
"2013-05-31 22:10:00",96832,13.41,94.1,0.001
"2013-05-31 22:15:00",96833,13.51,94.6,0.001
"2013-05-31 22:20:00",96834,13.65,94.8,0
"2013-05-31 22:25:00",96835,13.82,95.2,0
"2013-05-31 22:30:00",96836,14.02,95.3,0
"2013-05-31 22:35:00",96837,14.49,95.8,0
"2013-05-31 22:40:00",96838,14.39,95.5,0
"2013-05-31 22:45:00",96839,14.39,95.3,0
"2013-05-31 22:50:00",96840,14.66,95.6,0
"2013-05-31 22:55:00",96841,13.95,94.7,0
"2013-05-31 23:00:00",96842,13.34,94.5,0
"2013-05-31 23:05:00",96843,13.41,94.9,0
"2013-05-31 23:10:00",96844,13.48,95.1,0
"2013-05-31 23:15:00",96845,13.92,96,0
"2013-05-31 23:20:00",96846,13.95,95.6,0.001
"2013-05-31 23:25:00",96847,13.75,95.3,0.001
"2013-05-31 23:30:00",96848,13.61,95.2,0.001
"2013-05-31 23:35:00",96849,13.65,95.1,0.001
"2013-05-31 23:40:00",96850,13.58,95.1,0
"2013-05-31 23:45:00",96851,13.58,95.2,0
"2013-05-31 23:50:00",96852,13.54,95.2,0
"2013-05-31 23:55:00",96853,13.27,95.1,0
"2013-06-01 00:00:00",96854,13.24,95.1,0.001
"2013-06-01 00:05:00",96855,13.38,95.5,0
"2013-06-01 00:10:00",96856,13.55,95.5,0.002
"2013-06-01 00:15:00",96857,13.55,95.4,0.001
"2013-06-01 00:20:00",96858,13.58,95.4,0
"2013-06-01 00:25:00",96859,13.55,95.4,0
"2013-06-01 00:30:00",96860,13.58,95.6,0
"2013-06-01 00:35:00",96861,13.68,95.6,0
"2013-06-01 00:40:00",96862,13.75,95.4,0
"2013-06-01 00:45:00",96863,13.65,95.7,0
"2013-06-01 00:50:00",96864,13.45,95.3,0.001
"2013-06-01 00:55:00",96865,13.35,95.4,0.001
"2013-06-01 01:00:00",96866,13.31,95.4,0.001
"2013-06-01 01:05:00",96867,13.55,95.9,0.001
"2013-06-01 01:10:00",96868,13.48,95.6,0
"2013-06-01 01:15:00",96869,13.48,95.9,0.001
"2013-06-01 01:20:00",96870,13.48,95.7,0
"2013-06-01 01:25:00",96871,13.48,95.7,0
"2013-06-01 01:30:00",96872,13.96,96.3,0.001
"2013-06-01 01:35:00",96873,13.82,96.1,0
"2013-06-01 01:40:00",96874,13.62,95.8,0
"2013-06-01 01:45:00",96875,13.79,96.1,0
"2013-06-01 01:50:00",96876,13.82,96.1,0.001
"2013-06-01 01:55:00",96877,13.62,95.7,0
"2013-06-01 02:00:00",96878,13.25,95.4,0.001
"2013-06-01 02:05:00",96879,12.94,95.5,0.001
"2013-06-01 02:10:00",96880,13.11,95.8,0.001
"2013-06-01 02:15:00",96881,13.18,96.1,0.001
"2013-06-01 02:20:00",96882,13.25,96.2,0.001
"2013-06-01 02:25:00",96883,12.97,95.8,0.001
"2013-06-01 02:30:00",96884,12.94,95.9,0.001
"2013-06-01 02:35:00",96885,12.77,95.7,0
"2013-06-01 02:40:00",96886,12.44,95.6,0.001
"2013-06-01 02:45:00",96887,12.3,95.6,0.001
"2013-06-01 02:50:00",96888,12.3,95.8,0.001
"2013-06-01 02:55:00",96889,12.44,96,0.001
"2013-06-01 03:00:00",96890,12.61,96.1,0.001
"2013-06-01 03:05:00",96891,12.81,96.2,0.001
"2013-06-01 03:10:00",96892,12.81,96.3,0.001
"2013-06-01 03:15:00",96893,13.01,96.4,0
"2013-06-01 03:20:00",96894,13.15,96.4,0
"2013-06-01 03:25:00",96895,12.68,95.6,0.001
"2013-06-01 03:30:00",96896,12.14,95.6,0.001
"2013-06-01 03:35:00",96897,11.87,95.7,0
"2013-06-01 03:40:00",96898,11.56,95.6,0
"2013-06-01 03:45:00",96899,11.63,95.9,0.001
"2013-06-01 03:50:00",96900,11.6,96.1,0
"2013-06-01 03:55:00",96901,11.56,96.1,0
"2013-06-01 04:00:00",96902,11.43,96,0.001
"2013-06-01 04:05:00",96903,11.56,96.4,0
"2013-06-01 04:10:00",96904,11.56,96.2,0
"2013-06-01 04:15:00",96905,11.7,96.3,0
"2013-06-01 04:20:00",96906,11.77,96.2,0
"2013-06-01 04:25:00",96907,11.77,96.1,0
"2013-06-01 04:30:00",96908,11.4,95.8,0
"2013-06-01 04:35:00",96909,11.5,96,0
"2013-06-01 04:40:00",96910,11.5,96.1,0
"2013-06-01 04:45:00",96911,11.5,96,0
"2013-06-01 04:50:00",96912,11.54,96.3,0
"2013-06-01 04:55:00",96913,11.1,96,0
"2013-06-01 05:00:00",96914,11.2,96.1,0
"2013-06-01 05:05:00",96915,11.06,96.3,0
"2013-06-01 05:10:00",96916,11.06,96.4,0
"2013-06-01 05:15:00",96917,11,96.4,0
"2013-06-01 05:20:00",96918,11.1,96.5,0
"2013-06-01 05:25:00",96919,11.33,96.8,0
"2013-06-01 05:30:00",96920,11.06,96.6,0
"2013-06-01 05:35:00",96921,10.79,96.2,0
"2013-06-01 05:40:00",96922,10.89,96.4,0
"2013-06-01 05:45:00",96923,10.76,96.3,0
"2013-06-01 05:50:00",96924,10.39,96.2,0
"2013-06-01 05:55:00",96925,10.73,96.6,0
"2013-06-01 06:00:00",96926,10.96,96.8,0
"2013-06-01 06:05:00",96927,10.96,96.7,0
"2013-06-01 06:10:00",96928,11.1,96.8,0
"2013-06-01 06:15:00",96929,11.06,96.6,0.001
"2013-06-01 06:20:00",96930,11.27,96.7,0.002
"2013-06-01 06:25:00",96931,11.23,96.7,0.007
"2013-06-01 06:30:00",96932,11.23,96.6,0.02
"2013-06-01 06:35:00",96933,11.27,96.7,0.061
"2013-06-01 06:40:00",96934,11.4,96.8,0.184
"2013-06-01 06:45:00",96935,11.5,96.7,0.511
"2013-06-01 06:50:00",96936,11.77,96.8,1.203
"2013-06-01 06:55:00",96937,11.71,96.7,2.186
"2013-06-01 07:00:00",96938,11.6,96.7,3.69
"2013-06-01 07:05:00",96939,11.64,96.6,6.435
"2013-06-01 07:10:00",96940,11.67,96.7,9.72
"2013-06-01 07:15:00",96941,11.87,96.7,14.39
"2013-06-01 07:20:00",96942,12.11,96.9,21.91
"2013-06-01 07:25:00",96943,12.25,96.8,31.6
"2013-06-01 07:30:00",96944,12.38,96.9,46.55
"2013-06-01 07:35:00",96945,12.65,97,69.17
"2013-06-01 07:40:00",96946,12.89,97.1,80.2
"2013-06-01 07:45:00",96947,13.12,97,81.9
"2013-06-01 07:50:00",96948,13.36,97.1,95.8
"2013-06-01 07:55:00",96949,13.49,97.1,108.6
"2013-06-01 08:00:00",96950,13.63,97.1,111.3
"2013-06-01 08:05:00",96951,13.9,97.1,125.4
"2013-06-01 08:10:00",96952,14.2,97.1,165.1
"2013-06-01 08:15:00",96953,14.3,97.1,204.1
"2013-06-01 08:20:00",96954,14.47,97,195.3
"2013-06-01 08:25:00",96955,14.7,97,240.8
"2013-06-01 08:30:00",96956,15.11,97.1,289.9
"2013-06-01 08:35:00",96957,15.34,97,256.4
"2013-06-01 08:40:00",96958,15.41,97,240.6
"2013-06-01 08:45:00",96959,15.54,96.8,249
"2013-06-01 08:50:00",96960,15.85,96.9,188.1
"2013-06-01 08:55:00",96961,15.91,96.7,166.9
"2013-06-01 09:00:00",96962,15.44,96.1,182.3
"2013-06-01 09:05:00",96963,16.48,96.8,237.1
"2013-06-01 09:10:00",96964,16.35,96.1,234.9
"2013-06-01 09:15:00",96965,16.45,95.9,230.5
"2013-06-01 09:20:00",96966,16.85,95.8,236.8
"2013-06-01 09:25:00",96967,16.75,95.2,242.3
"2013-06-01 09:30:00",96968,16.98,94.6,302.6
"2013-06-01 09:35:00",96969,17.08,94.2,496.5
"2013-06-01 09:40:00",96970,17.62,93.5,433
"2013-06-01 09:45:00",96971,17.49,91.7,381.3
"2013-06-01 09:50:00",96972,18.16,91.4,287.5
"2013-06-01 09:55:00",96973,18.57,90.6,445.4
"2013-06-01 10:00:00",96974,19.14,89.3,428.4
"2013-06-01 10:05:00",96975,19.75,87.8,424.5
"2013-06-01 10:10:00",96976,20.42,84.3,457
"2013-06-01 10:15:00",96977,21.13,78.1,407.6
"2013-06-01 10:20:00",96978,21.6,74.22,300.2
"2013-06-01 10:25:00",96979,21.66,71.69,267.6
"2013-06-01 10:30:00",96980,21.83,69.93,250.6
"2013-06-01 10:35:00",96981,22.09,68,229.1
"2013-06-01 10:40:00",96982,22.53,66.14,218.9
"2013-06-01 10:45:00",96983,22.8,63.27,239.1
"2013-06-01 10:50:00",96984,23.04,60.57,298
"2013-06-01 10:55:00",96985,23.27,62.32,331.6
"2013-06-01 11:00:00",96986,23.23,59.62,365.3
"2013-06-01 11:05:00",96987,23.4,61.54,367.6
"2013-06-01 11:10:00",96988,23.4,60.8,356.7
"2013-06-01 11:15:00",96989,23.5,61.24,343.7
"2013-06-01 11:20:00",96990,23.26,59.04,317
"2013-06-01 11:25:00",96991,23.6,58.71,302.6
"2013-06-01 11:30:00",96992,23.73,59.72,295.2
"2013-06-01 11:35:00",96993,23.56,57.36,258.8
"2013-06-01 11:40:00",96994,23.53,59.35,239.3
"2013-06-01 11:45:00",96995,23.56,56.82,240.7
"2013-06-01 11:50:00",96996,23.6,57.19,226.5
"2013-06-01 11:55:00",96997,23.46,57.05,197.7
"2013-06-01 12:00:00",96998,23.02,59.21,208.1
"2013-06-01 12:05:00",96999,23.46,59.58,212.9
"2013-06-01 12:10:00",97000,23.39,58.6,208.9
"2013-06-01 12:15:00",97001,23.33,58,196.7
"2013-06-01 12:20:00",97002,23.19,58.23,177.1
"2013-06-01 12:25:00",97003,23.16,58.6,166
"2013-06-01 12:30:00",97004,23.02,60.39,165.4
"2013-06-01 12:35:00",97005,22.96,59.18,168.9
"2013-06-01 12:40:00",97006,22.92,58.2,175.8
"2013-06-01 12:45:00",97007,22.92,60.53,187.7
"2013-06-01 12:50:00",97008,22.99,58.84,194.9
"2013-06-01 12:55:00",97009,22.89,59.18,188
"2013-06-01 13:00:00",97010,22.89,59.58,171
"2013-06-01 13:05:00",97011,22.82,60.09,159
"2013-06-01 13:10:00",97012,22.75,60.46,160
"2013-06-01 13:15:00",97013,22.69,60.19,151.3
"2013-06-01 13:20:00",97014,22.69,61.77,127.7
"2013-06-01 13:25:00",97015,22.62,60.36,111
"2013-06-01 13:30:00",97016,22.62,60.39,93.9
"2013-06-01 13:35:00",97017,22.48,61.54,88.1
"2013-06-01 13:40:00",97018,22.48,61.34,86.7
"2013-06-01 13:45:00",97019,22.42,60.59,85.5
"2013-06-01 13:50:00",97020,22.48,59.24,86.7
"2013-06-01 13:55:00",97021,22.48,60.7,82.7
"2013-06-01 14:00:00",97022,22.48,60.19,74.16
"2013-06-01 14:05:00",97023,22.35,59.95,70.64
"2013-06-01 14:10:00",97024,22.42,60.63,68.36
"2013-06-01 14:15:00",97025,22.31,60.76,60.4
"2013-06-01 14:20:00",97026,22.31,61.61,57.48
"2013-06-01 14:25:00",97027,22.18,61.2,55.78
"2013-06-01 14:30:00",97028,22.21,61.47,53.41
"2013-06-01 14:35:00",97029,22.21,61.57,50.22
"2013-06-01 14:40:00",97030,22.21,61.4,47.75
"2013-06-01 14:45:00",97031,22.25,61.4,50.6
"2013-06-01 14:50:00",97032,22.18,61.3,51.65
"2013-06-01 14:55:00",97033,22.31,61.27,46.74
"2013-06-01 15:00:00",97034,22.11,61.77,41.64
"2013-06-01 15:05:00",97035,22.08,62.52,39.87
"2013-06-01 15:10:00",97036,22.05,63.33,34.99
"2013-06-01 15:15:00",97037,22.01,64.41,35.01
"2013-06-01 15:20:00",97038,21.94,65.65,35.28
"2013-06-01 15:25:00",97039,21.84,66.87,30.36
"2013-06-01 15:30:00",97040,21.77,68.19,26.6
"2013-06-01 15:35:00",97041,21.51,69,24.52
"2013-06-01 15:40:00",97042,21.61,68.93,26.78
"2013-06-01 15:45:00",97043,21.54,68.26,28.05
"2013-06-01 15:50:00",97044,21.54,67.92,20.52
"2013-06-01 15:55:00",97045,21.47,66.91,21.99
"2013-06-01 16:00:00",97046,21.57,67.14,22.07
"2013-06-01 16:05:00",97047,21.54,67.04,17.71
"2013-06-01 16:10:00",97048,21.58,66.13,16.62
"2013-06-01 16:15:00",97049,21.54,66.43,15.83
"2013-06-01 16:20:00",97050,21.24,66.87,14.93
"2013-06-01 16:25:00",97051,21.24,67.78,10.42
"2013-06-01 16:30:00",97052,21.17,67.65,8.43
"2013-06-01 16:35:00",97053,21.04,68.4,6.913
