"TOA5","ROS_1","CR1000","33754","CR1000.Std.19","CPU:ROS01.ROS08.29.6.2012.CR1","13","ROS01Table05min"
"TIMESTAMP","RECORD","AirTC","RH","PPFD_Avg"
"TS","RN","Deg C","%","umol m-2 s-1"
"","","Smp","Smp","Avg"
"2013-06-30 00:05:00",105207,13.45,87.7,0
"2013-06-30 00:10:00",105208,13.38,88.1,0
"2013-06-30 00:15:00",105209,13.28,88.6,0
"2013-06-30 00:20:00",105210,13.28,89.1,0
"2013-06-30 00:25:00",105211,13.34,89.1,0
"2013-06-30 00:30:00",105212,13.24,89.3,0
"2013-06-30 00:35:00",105213,13.38,89.7,0
"2013-06-30 00:40:00",105214,13.38,89.9,0
"2013-06-30 00:45:00",105215,13.34,90.1,0
"2013-06-30 00:50:00",105216,13.48,90.1,0
"2013-06-30 00:55:00",105217,13.28,90.4,0
"2013-06-30 01:00:00",105218,13.31,90.5,0
"2013-06-30 01:05:00",105219,13.11,90.5,0
"2013-06-30 01:10:00",105220,13.11,90.8,0
"2013-06-30 01:15:00",105221,13.07,91.1,0
"2013-06-30 01:20:00",105222,13.21,91.3,0
"2013-06-30 01:25:00",105223,13.01,91.1,0
"2013-06-30 01:30:00",105224,13.04,91.2,0
"2013-06-30 01:35:00",105225,13.17,91.3,0
"2013-06-30 01:40:00",105226,13.11,91.3,0
"2013-06-30 01:45:00",105227,13.99,92.3,0
"2013-06-30 01:50:00",105228,13.24,91.4,0
"2013-06-30 01:55:00",105229,13.24,91.4,0
"2013-06-30 02:00:00",105230,13.61,91.6,0
"2013-06-30 02:05:00",105231,13.17,91.1,0
"2013-06-30 02:10:00",105232,13.14,91.2,0
"2013-06-30 02:15:00",105233,13.21,91,0
"2013-06-30 02:20:00",105234,13.28,90.6,0
"2013-06-30 02:25:00",105235,13.31,89.8,0
"2013-06-30 02:30:00",105236,13.44,89.4,0
"2013-06-30 02:35:00",105237,13.44,89.2,0
"2013-06-30 02:40:00",105238,13.58,89.4,0
"2013-06-30 02:45:00",105239,13.75,89.7,0
"2013-06-30 02:50:00",105240,13.34,89.1,0
"2013-06-30 02:55:00",105241,13.48,89,0
"2013-06-30 03:00:00",105242,13.58,88.5,0
"2013-06-30 03:05:00",105243,13.55,88,0
"2013-06-30 03:10:00",105244,13.55,88.1,0
"2013-06-30 03:15:00",105245,13.65,88.6,0
"2013-06-30 03:20:00",105246,13.68,89.1,0
"2013-06-30 03:25:00",105247,13.41,89.1,0
"2013-06-30 03:30:00",105248,13.24,89.1,0
"2013-06-30 03:35:00",105249,13.34,89.5,0.001
"2013-06-30 03:40:00",105250,13.14,89.6,0
